timestep,I0,A11,B11,D11,L,f,b,h,S,lambda,KXL,KYL,KZL,KXR,KYR,KZR,load,disp_0,disp_1,disp_2,disp_3,disp_4,disp_5,disp_6,disp_7,disp_8,disp_9,disp_10,disp_11,disp_12,disp_13,disp_14,disp_15,disp_16,disp_17,disp_18,disp_19,disp_20,disp_21,disp_22,disp_23,disp_24,disp_25,disp_26,disp_27,disp_28,disp_29,disp_30,disp_31,disp_32,disp_33,disp_34,disp_35,disp_36,disp_37,disp_38,disp_39,disp_40,disp_41
20,0.0006331959,7.1499744e-07,5.499782e-08,2.50821e-12,3.5815354e-11,7.8236523e-10,2.372189e-11,2.9998462e-12,6.4334444e-09,0.00013254494,9.377258e-09,5.542522e-10,6.9095156e-09,1.1118921e-07,3.2088103e-09,1.823734e-07,4.8991213e-05,1.4060484e-09,7.032058e-06,2.0983628e-06,2.4170471e-13,1.7124661e-11,7.586912e-11,5.144609e-10,9.1125234e-14,0.07742227,1.7128302e-06,9.1498903e-10,5.884729e-13,1.4670607e-09,4.8655635e-10,4.9343696e-10,1.4450642e-10,2.0343793e-09,1.3741381e-11,9.078751e-08,3.7136583e-06,9.136877e-12,0.00012678273,1.64249e-08,4.6100798e-10,3.3161516e-08,5.069779e-12,0.77405095,8.278339e-07,0.018217219,2.6298791e-11,1.9968086e-06,1.804717e-11,1.1111137e-07,3.2471515e-12,5.635258e-10,0.12932813,3.1940146e-09,7.9368184e-10,2.7333491e-12,7.4088685e-10,1.1555461e-06,2.0135683e-05
21,0.00021584053,1.8798312e-07,6.2899474e-08,2.7923941e-12,3.0476736e-11,9.348372e-10,8.9794464e-11,3.74258e-12,1.140608e-08,2.9049512e-05,1.0936434e-08,5.677229e-10,9.47893e-09,8.669112e-08,3.6703065e-09,2.922365e-07,4.959577e-05,1.6424953e-09,3.2190885e-06,3.8753197e-07,3.6718133e-13,1.7545583e-11,1.9659904e-11,4.1625525e-10,1.12046955e-13,0.11290061,1.5737754e-06,1.4837142e-09,6.977744e-13,1.5835805e-09,4.6222606e-10,8.9180285e-10,1.5298078e-10,2.066156e-09,1.5513747e-11,8.907416e-08,2.846316e-06,1.463448e-11,0.00018710206,2.1406704e-08,6.5881367e-10,2.2267109e-08,6.083134e-12,0.73903674,1.5506424e-06,0.016709838,3.0355395e-11,3.0834346e-06,3.304396e-11,5.4589375e-08,7.0208817e-12,7.6596823e-10,0.13083701,5.2626414e-09,1.2763993e-09,2.9442065e-12,6.603101e-10,1.9281192e-06,1.8725163e-05
22,7.757624e-05,1.3058727e-07,7.416654e-08,3.5145227e-12,3.3053997e-11,1.0876615e-09,4.2654016e-10,4.858463e-12,1.37544705e-08,2.8081087e-05,1.2165314e-08,5.964971e-10,1.24258985e-08,7.20165e-08,4.150433e-09,4.0937292e-07,5.3380867e-05,1.8375428e-09,2.4257617e-06,5.6424653e-07,7.143824e-13,1.8883855e-11,1.1274561e-11,3.7568154e-10,1.3751573e-13,0.111845985,1.3849364e-06,2.322323e-09,8.324385e-13,1.6292453e-09,4.1969508e-10,1.464521e-09,1.5558872e-10,1.9450697e-09,1.6180949e-11,1.4234033e-07,3.541293e-06,2.2470985e-11,0.00032917495,2.7908095e-08,8.539495e-10,5.9258403e-09,7.321037e-12,0.74008524,2.5913084e-06,0.0020134333,3.7283628e-11,4.9056503e-06,5.6393834e-11,5.0555347e-08,1.6072038e-11,1.0031108e-09,0.14553478,8.042076e-09,1.9585145e-09,1.6368734e-12,6.2355016e-10,2.6336077e-06,1.3315546e-05
23,8.670063e-05,1.6789917e-07,8.958218e-08,6.027788e-12,4.0115716e-11,1.2339245e-09,3.7493084e-09,6.2157805e-12,1.504407e-08,4.8055306e-05,1.312783e-08,6.2091876e-10,1.544875e-08,6.209012e-08,4.549315e-09,5.044931e-07,6.29531e-05,1.98935e-09,2.7229912e-06,1.1550057e-06,2.3785954e-12,2.0431818e-11,1.1079597e-11,3.4808947e-10,1.6375153e-13,0.108472206,1.3967925e-06,3.5179573e-09,9.803969e-13,1.5758098e-09,3.6014902e-10,2.1798912e-09,1.5672863e-10,1.8652297e-09,1.7628232e-11,2.3650207e-07,4.427777e-06,3.3494714e-11,0.00074022845,3.3031032e-08,9.76107e-10,3.1998135e-09,9.0469975e-12,0.7430057,3.7073726e-06,0.00040756178,4.5089026e-11,7.5926305e-06,8.98767e-11,7.366182e-08,3.4540787e-11,1.2707396e-09,0.14714141,1.1382048e-08,2.8646152e-09,1.4867571e-12,6.498556e-10,3.5585015e-06,9.42048e-06
24,0.00013475874,2.1274226e-07,1.12608845e-07,2.4443444e-11,5.6012233e-11,1.5062789e-09,8.006382e-08,7.816843e-12,4.4547097e-08,6.768143e-05,1.375329e-08,1.1058697e-09,2.2072467e-08,7.944744e-08,4.716453e-09,5.648455e-07,0.00019003171,2.1737763e-09,3.0980045e-06,2.0785403e-06,8.082062e-11,2.4327068e-11,9.121266e-11,3.6521575e-10,2.2810082e-13,0.110302575,1.8525734e-06,5.2254765e-09,1.2010704e-12,1.496748e-09,3.227193e-10,2.944582e-09,1.7060713e-10,1.7125468e-09,2.1755833e-11,6.792562e-07,5.4233196e-06,4.812721e-11,0.0016691858,3.8780183e-08,1.0158913e-09,2.4650826e-09,1.4270402e-11,0.74003404,4.7336002e-06,0.00020148417,5.7165824e-11,1.1203886e-05,1.340687e-10,7.148622e-08,6.8922264e-11,2.2849995e-09,0.14734775,1.498502e-08,4.409779e-09,5.9671517e-12,1.0950792e-09,9.243369e-06,1.2910233e-05
25,0.00030956906,2.5084248e-07,1.514054e-07,8.7564296e-11,9.622459e-11,1.6301391e-09,8.0971466e-07,9.704129e-12,3.1778296e-07,7.418579e-05,1.4142512e-08,1.2345932e-09,2.3413488e-08,1.8234269e-07,4.6637383e-09,5.9100637e-07,0.00027523,2.5439804e-09,3.8263106e-06,3.1355778e-06,2.9532565e-10,2.351124e-11,3.6354642e-10,3.8506903e-10,2.2837488e-13,0.09650227,1.4646649e-06,7.3893274e-09,1.4396962e-12,1.4418637e-09,2.9239175e-10,3.6325902e-09,1.6916159e-10,1.5052076e-09,2.3454004e-11,1.2019717e-06,6.339027e-06,6.6493894e-11,0.0031262385,5.0984777e-08,9.934973e-10,2.0362607e-09,2.4034967e-11,0.7520883,5.5731916e-06,0.00013374856,6.949253e-11,1.5751897e-05,1.8439218e-10,6.641626e-08,1.10972086e-10,2.7048341e-09,0.1474154,1.8088588e-08,5.768321e-09,7.58118e-12,1.9220794e-09,2.1125206e-05,1.4064993e-05
26,0.00041192412,2.5995024e-07,2.2998813e-07,1.9951163e-10,2.2403109e-10,1.719326e-09,2.87115e-06,1.1818482e-11,5.6912745e-07,6.741053e-05,1.4518649e-08,1.492791e-09,2.3023691e-08,3.04253e-07,4.526581e-09,5.8741165e-07,0.00031140607,3.1629288e-09,4.696068e-06,3.7707277e-06,7.0142847e-10,2.1324937e-11,9.1915203e-10,4.0549586e-10,3.4194162e-13,0.08062349,1.4799208e-06,1.0104176e-08,1.6397749e-12,1.4293094e-09,2.7968092e-10,4.2127035e-09,1.6515384e-10,1.2885115e-09,2.3514761e-11,1.1873735e-06,7.222047e-06,8.8623144e-11,0.004943114,8.870416e-08,9.2838187e-10,1.7215961e-09,3.6635948e-11,0.7659947,6.199667e-06,9.935383e-05,8.2070246e-11,2.1412285e-05,2.4201535e-10,8.996579e-08,1.5773453e-10,2.9919494e-09,0.14744963,2.066019e-08,7.134619e-09,8.650316e-12,2.707444e-09,3.6635036e-05,1.1125094e-05
27,0.000313978,2.0512857e-07,4.4595336e-07,3.4428474e-10,7.419347e-10,1.7993648e-09,5.2737946e-06,1.4020043e-11,5.120796e-07,5.2242012e-05,1.5057893e-08,1.9793427e-09,2.2019753e-08,2.8544383e-07,4.316137e-09,5.6439404e-07,0.00031613794,4.059868e-09,3.6413537e-06,3.8025673e-06,1.3787376e-09,1.8915081e-11,1.913744e-09,4.435283e-10,1.6773364e-12,0.07692925,1.460296e-06,1.3387024e-08,1.7955571e-12,1.4709954e-09,2.786178e-10,4.700468e-09,1.6850189e-10,1.1272456e-09,2.2616981e-11,8.950734e-07,8.093748e-06,1.1365708e-10,0.0068265996,2.3246466e-07,8.361343e-10,1.4767634e-09,5.226209e-11,0.76788825,6.614323e-06,7.799507e-05,9.95368e-11,2.7647588e-05,3.128209e-10,7.517334e-08,2.0603307e-10,3.2835994e-09,0.14747101,2.2867072e-08,8.568176e-09,1.0534807e-11,3.3891359e-09,5.6692814e-05,7.985763e-06
28,0.00017645679,1.4214004e-07,1.4552608e-06,4.486197e-10,3.1287273e-09,1.8408426e-09,5.953563e-06,1.6197746e-11,4.1861722e-07,4.1919015e-05,1.5776472e-08,2.529667e-09,2.0584254e-08,3.1184925e-07,4.1005572e-09,5.3180327e-07,0.00027819004,4.8482063e-09,2.3634914e-06,5.9153726e-06,2.306929e-09,1.7652897e-11,3.8412145e-09,4.872628e-10,4.13002e-12,0.08672353,1.3137013e-06,1.7223313e-08,1.8723243e-12,1.5509063e-09,2.6080776e-10,5.1037317e-09,1.9903876e-10,1.0753404e-09,2.0712576e-11,5.628569e-07,8.938567e-06,1.4158706e-10,0.008602889,7.4325186e-07,7.4352485e-10,1.2802305e-09,6.510809e-11,0.756475,6.8269455e-06,6.395265e-05,2.0077362e-10,3.432463e-05,3.975234e-10,5.135887e-08,2.534577e-10,3.493841e-09,0.1474854,2.4949696e-08,1.0043052e-08,1.3546701e-11,3.5985654e-09,7.366212e-05,8.924696e-06
29,0.00011059097,1.473945e-07,1.19191745e-05,5.5467386e-10,1.2791959e-08,1.8282512e-09,5.748915e-06,1.8151824e-11,3.3428032e-07,3.6538353e-05,1.6889887e-08,2.923102e-09,1.8794411e-08,4.581875e-07,3.9521506e-09,4.9916014e-07,0.000244978,5.760348e-09,1.815961e-06,1.2038145e-05,3.2820102e-09,2.0422102e-11,8.092711e-09,5.061916e-10,9.957939e-12,0.09142842,1.8761006e-06,2.166484e-08,1.958156e-12,1.6561154e-09,2.452201e-10,5.4553158e-09,3.0500297e-10,1.0905862e-09,1.868262e-11,3.826458e-07,9.778279e-06,1.7327416e-10,0.010139772,2.1867836e-06,6.637179e-10,1.1245908e-09,8.11134e-11,0.75026506,6.8871495e-06,5.901459e-05,2.1564746e-10,4.1248622e-05,4.853936e-10,5.3338823e-08,3.023187e-10,3.63231e-09,0.14749125,2.7322479e-08,1.1545003e-08,1.7565553e-11,3.810601e-09,9.601286e-05,3.254899e-05
30,9.580297e-05,2.1735917e-07,0.00016306508,6.645907e-10,1.5506084e-08,1.7674032e-09,5.137532e-06,1.9715389e-11,2.811856e-07,3.903463e-05,1.8515385e-08,3.0952712e-09,1.6919113e-08,4.5047187e-07,3.9021235e-09,4.724805e-07,0.00021709068,6.7444037e-09,1.9799754e-06,1.1795953e-05,4.117684e-09,3.490349e-11,2.1961187e-08,4.992328e-10,3.0816835e-11,0.1008377,6.3293824e-06,2.6778698e-08,2.0878746e-12,1.7643642e-09,2.4207752e-10,5.8248393e-09,4.9303667e-10,1.1141569e-09,1.6976073e-11,2.818639e-07,1.0233438e-05,2.096616e-10,0.011425871,4.614821e-06,5.649184e-10,9.832948e-10,1.0027101e-10,0.73941815,6.827095e-06,5.5233104e-05,2.142861e-10,4.7840378e-05,5.444617e-10,5.716398e-08,3.5848566e-10,3.737169e-09,0.14749643,3.0606174e-08,1.3096793e-08,2.2435196e-11,4.015452e-09,0.00012470344,3.0358153e-05
31,9.574633e-05,3.0511353e-07,0.0008769347,7.7608486e-10,8.720699e-09,1.7213377e-09,4.4380745e-06,2.0921691e-11,2.9961407e-07,6.880119e-05,2.0806239e-08,3.4680587e-09,1.5976838e-08,3.6817787e-07,4.159274e-09,4.5448246e-07,0.00019784493,7.88788e-09,2.6071384e-06,1.2004559e-05,5.384359e-09,8.684692e-11,1.0480913e-07,5.008222e-10,8.848629e-11,0.09965991,1.7804467e-05,3.2620925e-08,2.2737348e-12,1.8175286e-09,2.4577554e-10,6.365184e-09,6.8856193e-10,1.1951747e-09,1.457928e-11,2.2450534e-07,1.1272741e-05,2.5204622e-10,0.012595314,7.589155e-06,4.7560667e-10,8.4817847e-10,1.1927652e-10,0.73865837,6.687503e-06,4.7895886e-05,2.365417e-10,5.4458073e-05,4.3702142e-10,6.5300924e-08,4.2933218e-10,3.9434367e-09,0.14750546,3.5677907e-08,1.4824676e-08,2.9094272e-11,4.250652e-09,0.00016062682,1.4277527e-05
32,0.00020102969,8.4937113e-07,0.0016052867,1.1736139e-09,8.921421e-09,2.9406102e-08,4.2519277e-06,2.4924686e-11,1.1304749e-06,0.00026738556,2.5586187e-08,6.11966e-07,9.979016e-07,4.9816495e-05,1.1087528e-08,4.463741e-07,0.0027484233,1.0354276e-08,4.1209396e-06,1.33277545e-05,2.1792957e-06,6.7486183e-10,0.00017093275,3.8643524e-08,5.8032196e-08,0.0755158,2.2137443e-05,6.610492e-08,1.8963605e-11,1.8104573e-09,3.3223047e-10,3.7975145e-08,8.6632196e-10,6.3954517e-09,9.1328084e-10,2.778341e-07,0.0001227603,3.2653236e-10,0.02542018,1.1733338e-05,7.3371846e-09,1.9336069e-08,1.5831501e-10,0.74595904,7.2913667e-06,4.6372283e-05,1.881003e-09,6.378647e-05,6.1283e-10,7.5306593e-06,2.0258633e-09,1.6782171e-07,0.14750898,1.1779902e-07,1.10782096e-07,3.8598023e-09,1.2932197e-08,0.00022797738,1.452145e-05
33,0.0002587287,4.0490836e-06,0.0010737586,4.290368e-09,1.0521497e-08,4.4765354e-08,1.3730786e-05,6.358286e-11,8.9218076e-07,0.00025841355,1.2131382e-07,4.4388855e-07,1.0851926e-06,4.1144274e-05,4.4074422e-08,4.5810802e-07,0.0021622921,4.49517e-08,5.258057e-06,7.0680962e-06,3.0679573e-06,2.169953e-09,0.0005189272,3.8054672e-08,1.1015384e-07,0.072083786,0.00021513813,1.3414038e-07,1.0399026e-10,1.7786459e-09,4.692954e-10,2.5097503e-07,9.485268e-10,1.3478534e-08,6.825857e-10,9.3454537e-07,0.0001470055,6.763847e-10,0.053107124,4.2377433e-05,1.0039189e-08,4.340721e-08,5.608253e-10,0.72124124,8.761946e-06,4.7643283e-05,3.3722298e-08,0.00016714977,2.028988e-09,7.381103e-06,6.615669e-09,1.8789072e-07,0.14750928,5.6367946e-07,1.742522e-07,5.311108e-09,3.04709e-08,0.001054754,1.6282644e-05
34,0.00084813725,4.4424505e-05,0.00040326055,5.1162377e-09,1.5348742e-07,5.7165067e-08,1.3132071e-05,1.3851495e-10,7.0982213e-07,0.00024030259,3.513263e-07,4.2551974e-07,1.2254806e-06,3.1458363e-05,1.0022269e-07,4.7467552e-07,0.0014477094,6.177575e-08,6.559809e-06,2.7933108e-06,3.51161e-06,3.3211278e-09,0.00082676765,3.9218634e-08,1.6798684e-07,0.07651025,0.00017077444,3.4812257e-07,4.1920953e-10,1.7714596e-09,4.985702e-10,4.966016e-07,1.0001052e-09,3.4686494e-08,9.986496e-10,1.4531571e-06,0.00016685655,1.6804019e-09,0.06514967,2.5019632e-05,1.0409511e-07,9.82597e-08,7.048381e-10,0.70477873,1.1604454e-05,4.9865615e-05,5.8583424e-07,0.00036468517,4.655817e-09,6.115317e-06,1.4321514e-08,2.1312735e-07,0.1475083,1.3132478e-06,3.2946562e-07,5.144202e-09,5.061099e-08,0.0013672916,1.3955084e-05
35,0.00055995496,2.2201879e-05,0.00029452782,4.9607323e-09,1.9990257e-07,5.2322996e-08,1.0453202e-05,1.5522311e-10,5.235997e-07,0.00021412397,4.3187185e-07,8.9750364e-07,1.3423311e-06,2.0738338e-05,3.3723165e-08,4.6298206e-07,0.0008801573,6.986371e-08,7.90608e-06,2.1301605e-06,2.2534537e-06,3.6944519e-09,0.00090705126,3.5604344e-08,1.9956083e-07,0.08007756,7.863644e-05,3.6578706e-07,7.164652e-10,1.7661426e-09,5.039179e-10,5.3289403e-07,1.0432553e-09,5.466757e-08,8.9361096e-10,1.922391e-06,0.00016494848,1.8566053e-09,0.059958197,1.6158216e-05,3.2118558e-07,1.7344826e-07,7.760716e-10,0.70727736,1.565873e-05,5.4754095e-05,5.417241e-07,0.00052712025,5.0317386e-09,4.347746e-06,1.7604252e-08,1.8739125e-07,0.14750417,1.454876e-06,3.4363143e-07,3.9444465e-09,6.676386e-08,0.0013783321,1.1023755e-05
36,0.00029666582,1.0610747e-05,0.00021572872,4.770714e-09,2.4910065e-07,4.3318813e-08,8.499537e-06,1.5830824e-10,3.896589e-07,0.00018117295,4.6434593e-07,2.443584e-06,1.2682852e-06,1.0431881e-05,2.1652838e-08,4.694994e-07,0.0006029056,7.853773e-08,9.134563e-06,1.7109738e-06,7.590898e-07,4.0125974e-09,0.00070011633,3.4156823e-08,1.5824575e-07,0.087087445,7.237588e-05,3.6310826e-07,7.513413e-10,1.7753354e-09,4.467088e-10,6.3313456e-07,1.0948786e-09,6.3902455e-08,6.5912475e-10,3.8089256e-06,0.0001404976,2.119772e-09,0.05929085,1.39830845e-05,6.2180567e-07,1.6290967e-07,9.359206e-10,0.7017974,2.1530166e-05,6.669247e-05,1.784531e-05,0.0006227923,4.369076e-09,2.509852e-06,1.595582e-08,1.3212143e-07,0.14747527,1.2136762e-06,2.7958967e-07,2.3572875e-09,8.0993644e-08,0.0013315518,8.432866e-06
37,0.00016366257,5.1196757e-06,0.00017861403,4.5884003e-09,2.932672e-07,3.153556e-08,7.056394e-06,1.6985985e-10,2.9921353e-07,0.00016799956,4.3081093e-07,2.8033091e-06,1.1534631e-06,4.2698634e-06,2.7223606e-08,4.793442e-07,0.00052768696,8.73258e-08,9.940553e-06,1.47017e-06,6.209416e-07,4.7822843e-09,0.00041295926,3.4696892e-08,4.7960192e-08,0.08932943,7.215998e-05,3.6625224e-07,4.660151e-10,1.8073447e-09,3.6766495e-10,6.307712e-07,1.1503836e-09,6.33094e-08,4.7110205e-10,8.079577e-06,0.000114075265,2.5919278e-09,0.057479437,1.2791513e-05,8.486226e-07,9.187257e-08,1.0983393e-09,0.70173466,2.9547382e-05,0.0001034219,0.0017967344,0.00090928155,3.3592646e-09,1.5459343e-06,1.23498705e-08,8.3086235e-08,0.14565969,8.370958e-07,2.0758227e-07,1.181681e-09,8.9177725e-08,0.0012544336,6.3713833e-06
38,0.00015834505,3.6468352e-06,0.00014548076,5.1373306e-09,3.1992084e-07,3.2321566e-08,6.916257e-06,3.2508646e-10,2.7313428e-07,0.00022386332,7.39465e-07,1.7631146e-06,1.0409746e-06,1.9259348e-06,1.489541e-07,4.848099e-07,0.0005894276,1.1141461e-07,9.172771e-06,1.3627368e-06,8.2163643e-07,7.320302e-09,0.00022529355,5.0048477e-08,2.2813614e-08,0.09243374,0.00032222286,6.715733e-07,3.3235445e-10,1.9003972e-09,3.4025419e-10,5.59734e-07,1.2083711e-09,7.500586e-08,6.9702466e-10,1.5853764e-05,0.00013368142,4.187633e-09,0.07357472,1.3651694e-05,8.715398e-07,4.7963024e-08,1.1653541e-09,0.6814121,3.425148e-05,0.00020762376,0.016808525,0.0017540642,4.156459e-09,1.6403503e-06,1.3799999e-08,9.360352e-08,0.13054363,1.4491062e-06,3.9465758e-07,6.774702e-10,1.09658934e-07,0.0013635698,5.0050817e-06
39,0.00017125762,3.590065e-06,0.000116331576,4.46518e-08,3.1111387e-07,3.2865067e-08,5.3856867e-05,2.0385755e-09,4.2384076e-07,0.00021948968,1.1942847e-06,3.2126952e-06,7.4568527e-07,3.1295474e-06,1.5751667e-07,4.9345783e-07,0.0031051983,1.1121247e-06,5.6084846e-06,1.2687908e-06,1.2210514e-06,8.777315e-08,0.00013008012,7.837619e-08,2.1246429e-08,0.09589833,0.00022642188,1.2228322e-06,5.227131e-10,1.9821682e-09,5.870425e-10,9.847358e-07,1.3017037e-09,5.741782e-07,2.5574607e-09,2.2845881e-05,0.0001438124,3.7806014e-08,0.07770069,0.00011298801,7.550876e-07,4.1906194e-08,2.846081e-09,0.66040945,2.0257494e-05,0.0001460991,0.031934787,0.002314686,6.5548664e-09,1.2335159e-05,1.405347e-08,1.8357738e-07,0.11547926,1.5631093e-06,4.849049e-07,2.890268e-09,9.1760063e-07,0.011736943,1.5375548e-05
40,0.00017139918,3.95564e-06,9.1288064e-05,4.382569e-08,2.6148655e-07,3.4983046e-08,4.849734e-05,2.4526423e-09,4.0317673e-07,0.0001952077,1.1832058e-06,2.977905e-06,9.732427e-07,5.6363024e-06,1.0730157e-07,5.1179376e-07,0.0029125623,1.2864961e-06,3.1119746e-06,1.2038099e-06,1.5167655e-06,1.150982e-07,8.47292e-05,8.935103e-08,2.0040472e-08,0.100271,0.00015135627,1.7404732e-06,8.753582e-10,2.1281805e-09,5.870038e-10,1.0846062e-06,1.4477531e-09,5.7880686e-07,2.1006719e-09,2.9682444e-05,0.00015130488,5.2700067e-08,0.07450727,0.000107764805,9.0267594e-07,4.5646978e-08,2.0966373e-09,0.6589359,1.4643142e-05,0.00012134467,0.033114377,0.003051289,7.721451e-09,1.362983e-05,1.3767668e-08,2.0602474e-07,0.114324056,1.5509073e-06,5.3217474e-07,9.514825e-09,9.825311e-07,0.01165827,1.3320882e-05
41,0.00017275063,5.975025e-06,7.0632086e-05,4.2554145e-08,1.9625476e-07,3.041889e-08,4.5115863e-05,2.5224627e-09,3.7503074e-07,0.00016704515,1.1907441e-06,2.914234e-06,1.379588e-06,6.0757875e-06,3.5203012e-08,4.8479666e-07,0.0020530464,1.5893302e-06,2.780082e-06,1.2252299e-06,1.7615797e-06,1.4358676e-07,6.504233e-05,9.019926e-08,2.0384787e-08,0.10250719,6.512845e-05,1.8611562e-06,1.5919063e-09,2.3743845e-09,5.805718e-10,1.2095135e-06,1.6246527e-09,5.729294e-07,1.480967e-09,3.4709352e-05,0.00014897331,6.348754e-08,0.06714643,0.000105019644,1.103016e-06,8.056871e-08,2.538014e-09,0.663644,1.5817908e-05,0.00021321047,0.035963867,0.00421846,7.74307e-09,1.4084302e-05,1.2315297e-08,2.1882107e-07,0.11138205,1.2514221e-06,4.821377e-07,6.893764e-08,1.0133041e-06,0.01192138,1.1746862e-05
42,0.00017615354,1.100756e-05,5.4103806e-05,3.841213e-08,1.4048223e-07,2.4153353e-08,4.104453e-05,2.0999966e-09,3.543652e-07,0.00014888016,1.1848647e-06,2.7597691e-06,1.7278063e-06,5.1215316e-06,2.7332783e-08,4.6177593e-07,0.0012222612,2.0229522e-06,2.920009e-06,1.3574822e-06,2.1766325e-06,1.6190398e-07,5.9360114e-05,8.392717e-08,2.3620665e-08,0.10298231,3.5235025e-05,1.7442027e-06,1.924674e-09,2.7322404e-09,5.530478e-10,1.3016819e-06,1.7563577e-09,5.242015e-07,9.2116487e-10,3.8185997e-05,0.00014270173,6.7493936e-08,0.06043362,9.8767894e-05,1.2201776e-06,2.0507198e-07,4.5556656e-09,0.66968244,1.992544e-05,0.00028837245,0.046163287,0.005446413,7.067634e-09,1.35281925e-05,1.0274888e-08,2.1919145e-07,0.10110695,8.7163914e-07,3.85689e-07,1.4640626e-07,9.561977e-07,0.011797238,1.0070987e-05
43,0.00016847989,2.1401367e-05,4.106357e-05,3.0420157e-08,1.0081657e-07,2.5877288e-08,3.434125e-05,1.356249e-09,3.7005327e-07,0.00015832827,1.0944336e-06,1.637778e-05,2.0597831e-06,4.3113596e-06,8.304657e-08,4.783566e-07,0.0011503631,2.464758e-06,3.2171067e-06,1.5903066e-06,3.2796002e-06,1.5573445e-07,6.062516e-05,7.307061e-08,3.0496476e-08,0.103463076,0.00012981547,1.580835e-06,1.0486749e-09,3.2073237e-09,5.043697e-10,1.2556578e-06,1.7803382e-09,4.1729876e-07,5.567955e-10,4.1719326e-05,0.00014454161,6.316278e-08,0.05978228,8.441225e-05,1.2115979e-06,4.8874307e-07,8.96302e-09,0.6700192,2.6241161e-05,0.0001727327,0.04906358,0.0064770076,6.2400343e-09,1.1545269e-05,9.04266e-09,2.0464856e-07,0.09832242,6.0816365e-07,3.0756738e-07,1.684412e-07,7.928789e-07,0.010575879,8.0732725e-06
44,0.00018741429,3.0293631e-05,3.0762378e-05,2.1718236e-08,8.674071e-08,2.4750419e-08,2.6751646e-05,7.475557e-10,3.1095763e-06,0.0001691753,9.241194e-07,5.5682434e-05,2.073311e-06,4.80677e-05,1.0992099e-07,5.914015e-07,0.0012742685,2.8114778e-06,4.123597e-06,1.9429676e-06,5.67439e-06,1.2959241e-07,6.4227934e-05,6.391489e-08,4.844294e-08,0.09419223,7.471754e-05,1.3645843e-06,4.876749e-10,3.8691317e-09,4.565489e-10,1.1012728e-06,1.6964394e-09,2.9589793e-07,6.427711e-10,4.5826728e-05,0.0001428301,5.6217907e-08,0.06596491,6.665123e-05,1.1545371e-06,7.357097e-07,1.6431965e-08,0.67437893,3.0845313e-05,0.00020256765,0.049357004,0.006922923,5.7795746e-09,8.9634195e-06,7.424723e-09,1.7945527e-07,0.0979989,4.757721e-07,2.8180014e-07,1.6096436e-07,6.22831e-07,0.008691458,6.249582e-06
45,0.00020210954,3.571701e-05,2.2548276e-05,1.4365794e-08,7.134248e-08,2.077722e-08,1.947553e-05,3.6682338e-10,2.7210242e-06,0.00016730535,7.122455e-07,8.431215e-05,1.5049472e-06,3.6515026e-05,9.4898866e-08,6.0590935e-07,0.0013648297,2.9229263e-06,4.5074917e-06,2.3094672e-06,8.406246e-06,9.366027e-08,6.65261e-05,5.6951663e-08,8.085543e-08,0.08185289,3.180271e-05,9.4856995e-07,3.0011768e-10,4.7534514e-09,4.1595363e-10,8.4565636e-07,1.5474501e-09,1.7773235e-07,4.4965395e-10,5.0405153e-05,0.00012543159,4.444326e-08,0.055374283,4.920382e-05,9.852646e-07,6.864928e-07,2.6086125e-08,0.7001161,2.638059e-05,0.00038361695,0.051258888,0.006190988,4.4412833e-09,6.4035103e-06,5.242759e-09,1.3287823e-07,0.095915295,3.0179828e-07,1.9462946e-07,1.3632126e-07,4.4117402e-07,0.0065851947,4.6819273e-06
46,0.0002768676,4.027337e-05,1.61359e-05,9.2470955e-09,6.0666295e-08,2.456045e-08,1.3465029e-05,2.0869294e-10,2.3231066e-06,0.00018690576,5.12809e-07,0.00014801345,1.1224528e-06,2.6424475e-05,6.081767e-08,8.5096303e-07,0.0014288186,2.7734836e-06,4.753066e-06,2.6996713e-06,9.89806e-06,5.994282e-08,6.593997e-05,7.221343e-08,1.2348029e-07,0.07450202,2.6685277e-05,6.815849e-07,3.080815e-10,5.9571312e-09,4.0368361e-10,6.093157e-07,1.392188e-09,1.015814e-07,3.0208097e-10,5.546987e-05,0.00012193549,3.379665e-08,0.061851956,3.4786408e-05,9.55006e-07,4.8564925e-07,3.5788702e-08,0.70393986,2.1669359e-05,0.0009138524,0.06415149,0.004968967,3.5680185e-09,4.4581257e-06,5.1262528e-09,1.01514495e-07,0.0824917,2.3803416e-07,1.5824884e-07,1.0551146e-07,3.046723e-07,0.00467971,3.438014e-06
