timestep,I0,A11,B11,D11,L,f,b,h,S,lambda,KXL,KYL,KZL,KXR,KYR,KZR,load,disp_0,disp_1,disp_2,disp_3,disp_4,disp_5,disp_6,disp_7,disp_8,disp_9,disp_10,disp_11,disp_12,disp_13,disp_14,disp_15,disp_16,disp_17,disp_18,disp_19,disp_20,disp_21,disp_22,disp_23,disp_24,disp_25,disp_26,disp_27,disp_28,disp_29,disp_30,disp_31,disp_32,disp_33,disp_34,disp_35,disp_36,disp_37,disp_38,disp_39,disp_40,disp_41
10,0.00021401029,6.0140555e-05,9.530286e-05,0.00016775083,5.3378357e-05,9.2047e-05,0.0005380189,0.0004005474,0.00017540583,2.961677e-05,0.00022407102,0.00023851065,0.00038189205,2.6394846e-05,0.0049272543,7.40631e-05,6.7916126e-06,0.00046379873,1.6630702e-05,1.3393414e-05,1.2393864e-05,0.00014680727,2.2329063e-05,5.7690395e-05,2.1180219e-07,2.0436712e-05,9.492661e-05,0.045034114,2.0619696e-05,2.0329408e-05,0.0002208946,1.3556408e-05,9.870171e-06,1.9486093e-05,1.7270709e-06,0.08957153,0.00021796998,0.0003486537,8.640605e-05,8.060855e-05,0.00012119444,0.0007891579,0.00019207913,0.47053227,0.00015836499,3.7864352e-06,8.5853004e-05,0.1390435,6.635917e-05,1.924084e-05,0.0001073907,2.2694025e-05,1.885914e-05,0.003611076,0.000110203706,0.24081066,6.7717345e-05,1.080376e-05,2.9166704e-05
11,0.00035190486,8.29676e-05,0.00011301469,0.00018754195,8.813491e-05,0.000118746626,0.00097490445,0.0005201288,0.0002367015,4.3564665e-05,0.000301425,0.00028019724,0.0005862287,3.8120776e-05,0.0063377665,0.00012979924,1.306843e-05,0.00057030027,1.9993517e-05,1.8604713e-05,1.6226066e-05,0.00020266738,3.2601045e-05,0.00019894504,3.3717492e-07,2.5039275e-05,0.00020410225,0.06149342,3.7603484e-05,9.964557e-05,0.00033774826,8.6463086e-05,2.0084868e-05,2.357718e-05,3.6429244e-06,0.094366215,0.00034963136,0.00037759874,0.00012563699,0.00067432626,0.00022444046,0.0008799521,0.00027789603,0.42412975,0.00022874141,7.65484e-06,0.00012367753,0.14532897,0.000107248605,4.2951197e-05,0.00015432847,4.5725985e-05,2.8197417e-05,0.004476053,0.00017232768,0.25392598,9.75811e-05,1.72522e-05,4.2652606e-05
12,0.0005207002,0.00012663419,0.0001326807,0.00020495744,0.00016964725,0.00016991803,0.002418743,0.00054031005,0.00030093282,7.054021e-05,0.0004370966,0.0003189664,0.001190389,5.5524004e-05,0.008224284,0.00019885902,2.6153866e-05,0.0008402328,2.334455e-05,2.6856738e-05,1.9818352e-05,0.00027727516,4.646468e-05,0.0009013271,5.845455e-07,2.7242406e-05,0.00060260616,0.07169095,8.31784e-05,0.0005863153,0.00037704685,0.0008911973,5.135489e-05,2.6423593e-05,8.7274475e-06,0.10558622,0.0006436165,0.00041927997,0.00019329725,0.004528772,0.00049795513,0.0006531519,0.0012854481,0.39150813,0.00032144366,2.1501042e-05,0.0001674687,0.14731027,0.00018532122,0.000107409054,0.00024505693,9.585916e-05,4.5535762e-05,0.0046060635,0.00028290955,0.24948902,0.00011969846,2.5361764e-05,7.3887386e-05
13,0.0007387053,0.000147216,0.00014001066,0.00016579402,0.00019247593,0.00020451074,0.00453532,0.0005176586,0.000386068,8.14172e-05,0.0006755996,0.00033061588,0.0023377195,0.00010329362,0.006300094,0.00022536908,3.5717e-05,0.0010290496,2.502805e-05,3.243851e-05,2.3564704e-05,0.00034602135,6.0877766e-05,0.0018002262,7.661371e-07,3.088498e-05,0.0010460691,0.07788877,0.000114797665,0.0010553703,0.00047418365,0.001403714,7.374659e-05,3.097736e-05,9.412141e-06,0.09546108,0.00088749744,0.00049181003,0.000282585,0.014460257,0.00071612897,0.00071784353,0.003232353,0.353317,0.0003962384,3.2658027e-05,0.00021451777,0.14752416,0.0002675264,0.00015834272,0.00032665467,0.00012520367,6.4584296e-05,0.0046807933,0.0003702037,0.2734228,0.00015217577,2.8250688e-05,0.00010580849
14,0.0006908397,0.00013284992,0.00010571784,3.8705053e-05,0.00014499198,0.00017355868,0.005589168,0.0002799095,0.00033890232,6.023347e-05,0.0007231334,0.00019613083,0.0020353624,0.000114254064,0.002711786,0.0002181183,3.209721e-05,0.00044803627,1.936146e-05,3.3504966e-05,2.1315927e-05,0.00029921395,5.0374387e-05,0.0020839088,7.598685e-07,2.9684035e-05,0.0013032173,0.07692191,0.000116753916,0.001708787,0.0004246781,0.0021594781,7.807756e-05,3.0428595e-05,7.6276892e-06,0.12303565,0.0008841288,0.00047175336,0.0002424816,0.02454928,0.0007226946,0.0007497055,0.002571304,0.314088,0.00033369786,2.6141764e-05,0.00020037363,0.1475443,0.00020549771,0.0001521184,0.00031205115,0.00011715809,6.063042e-05,0.004074641,0.00033297035,0.27974918,0.00013650699,2.6340556e-05,9.053031e-05
15,0.0008038148,0.00011364378,0.000109342705,3.8559618e-05,0.00019298177,0.00019097271,0.004735391,0.00036093165,0.00030547977,6.9644935e-05,0.0006621885,0.00015309166,0.0014137186,8.749397e-05,0.0035033464,0.0002616865,3.5619152e-05,0.0006039222,2.1862237e-05,3.4435907e-05,3.0803858e-05,0.0003147508,5.1215757e-05,0.0013244245,8.925715e-07,3.279894e-05,0.0015609786,0.080664285,0.00012811573,0.0024266783,0.0004958953,0.0027947887,8.351141e-05,3.296407e-05,9.322306e-06,0.13044441,0.00090528047,0.00046809867,0.00022846207,0.03361039,0.0007558523,0.00090160413,0.003118177,0.27905062,0.00033680166,2.1899581e-05,0.00021193558,0.14755158,0.00019276883,0.0001543298,0.0003044998,0.0001466733,6.3103376e-05,0.003877556,0.00035365595,0.29339844,0.00013697578,3.131565e-05,8.615048e-05
16,0.00073529605,0.00014012368,0.0001384741,5.0322782e-05,0.00026095266,0.0002653983,0.005654012,0.0003285086,0.0003730856,0.00010444618,0.0009885423,0.00013001688,0.0021360347,0.00020045985,0.004572666,0.00037303232,4.8695292e-05,0.00093485246,3.00898e-05,4.7592e-05,5.9901064e-05,0.0004206916,6.8717265e-05,0.002597431,1.4652463e-06,4.862915e-05,0.0033308312,0.0773438,0.00020047714,0.00524798,0.0005234937,0.004959737,0.00013034293,4.394057e-05,1.2687305e-05,0.12885328,0.0013097598,0.00058593473,0.0003214163,0.03173119,0.0012487746,0.0012472343,0.004294233,0.24548696,0.00041884827,3.3259374e-05,0.0002838903,0.14755253,0.00023797252,0.00022138988,0.00043393124,0.00022003533,8.286124e-05,0.0038491213,0.0004563362,0.3182917,0.00017140205,4.175824e-05,0.00012345237
17,0.00049013726,0.00018298617,0.0001552769,8.340722e-05,0.00032468452,0.00032390145,0.0053564417,0.0002757368,0.00042454567,0.00011613985,0.0012270886,0.0001405168,0.0034814316,0.00032531802,0.0067532556,0.00045743608,5.331048e-05,0.0012932314,3.7516955e-05,5.919996e-05,9.318639e-05,0.00047067748,8.011295e-05,0.0028084214,2.0775635e-06,7.714376e-05,0.0060131378,0.08463363,0.00025680012,0.008230691,0.0004914429,0.00698141,0.00016795237,5.7648856e-05,1.2585242e-05,0.11029766,0.0016071169,0.0007101782,0.00038081512,0.039134428,0.0016266472,0.0015215332,0.0043369955,0.21105427,0.00046796768,3.9429582e-05,0.00029540915,0.14755154,0.00025921722,0.00026750608,0.0005473506,0.00027195248,8.9769055e-05,0.0040272395,0.00049700664,0.34268743,0.00019658815,4.6987563e-05,0.00014652162
18,0.0003208516,0.00019023338,0.00013081197,7.498284e-05,0.00025386113,0.00030248845,0.005010956,0.00026783498,0.0003983571,9.7698925e-05,0.0011180795,0.00018697312,0.003658726,0.0002721536,0.007291223,0.00043223656,4.4175584e-05,0.0013359579,3.662046e-05,5.5921297e-05,0.000113561575,0.00040335688,7.5084754e-05,0.0022592375,2.4061399e-06,0.000111063004,0.009079566,0.09297154,0.00025004937,0.010698071,0.0004081851,0.008149953,0.00016864481,6.566672e-05,9.318643e-06,0.10345605,0.0016209072,0.00073292357,0.0003376378,0.044474773,0.0014880638,0.0014365884,0.004101205,0.17748724,0.00043356893,3.3600194e-05,0.00024968933,0.1475446,0.00021763922,0.000257881,0.0005483269,0.00023184318,7.689373e-05,0.0039156484,0.00043536187,0.36430648,0.0001887746,4.0481555e-05,0.00013792989
19,0.00033994176,0.00017109222,0.000120118144,8.8608445e-05,0.00027208455,0.00029250522,0.004935728,0.0003471891,0.000383517,8.726161e-05,0.0009366413,0.00029780949,0.003271271,0.00016266067,0.007182487,0.00034635083,3.9027753e-05,0.0014158172,3.4366047e-05,5.0161707e-05,0.00011352447,0.00034324502,7.296322e-05,0.0015808784,2.6785456e-06,0.00014520464,0.014279314,0.10772531,0.00022290323,0.012395006,0.00038652268,0.008490206,0.00015858255,7.124886e-05,6.5046643e-06,0.084811255,0.0015586535,0.0007036838,0.00029406213,0.04648763,0.0012760364,0.0012800164,0.0035421678,0.15246114,0.00041024433,2.8320157e-05,0.00022575803,0.14750434,0.00017777708,0.00023837923,0.0005164897,0.00019141537,6.7488814e-05,0.004051085,0.00038982788,0.38667327,0.00018013791,3.724234e-05,0.0001248839
20,0.00043353243,0.00019399132,0.0001391077,0.0001406202,0.00030926516,0.00032947393,0.0047443607,0.0005017887,0.0004353407,9.9917e-05,0.0009555763,0.00048165768,0.0033147743,0.00016116294,0.008378868,0.00036615573,4.5590423e-05,0.0016548391,3.6100453e-05,5.7794932e-05,0.00010389171,0.00038018462,7.006458e-05,0.0016052999,3.2929247e-06,0.00016238919,0.026860366,0.11836921,0.00023214755,0.013428061,0.00043908134,0.009054847,0.000172364,8.646877e-05,6.724792e-06,0.06627653,0.0016913267,0.00071774324,0.00032142265,0.037433382,0.0013745801,0.0014136091,0.0033099744,0.13830966,0.00046348566,2.6481846e-05,0.00025005385,0.14737405,0.00020182617,0.00025005505,0.00055284874,0.00020732559,7.389855e-05,0.00457953,0.00043386605,0.40060982,0.0001995755,4.4389926e-05,0.00013020175
21,0.00062203483,0.00021329052,0.00016392567,0.00027435375,0.0003058478,0.00035557765,0.004321971,0.00080605963,0.00047794124,9.789239e-05,0.0009894628,0.00049545756,0.0029587266,0.00018474352,0.008900454,0.00038786436,5.2913958e-05,0.002565189,4.038701e-05,0.00012978628,8.843902e-05,0.00044983777,7.2592455e-05,0.0015425363,3.7720638e-06,0.00014645144,0.048128624,0.11628222,0.00022931532,0.01301189,0.0004754648,0.008970198,0.00016848974,0.0001066442,7.3677984e-06,0.059932865,0.0016899674,0.00076985906,0.00032360718,0.027199369,0.0013282109,0.003527071,0.0031567086,0.12338952,0.0005013273,4.2826665e-05,0.00026741292,0.14477064,0.00021874948,0.0002408922,0.000557998,0.00020964236,7.608004e-05,0.0051535657,0.0005644916,0.4116619,0.00021128042,4.5371035e-05,0.0001328372
22,0.0011032533,0.00021092771,0.0002340296,0.00046590582,0.00039473412,0.00043036247,0.004436239,0.0012327293,0.00054404297,0.000113924805,0.001247326,0.00044402987,0.002439225,0.00030078934,0.008740684,0.00047282837,6.568389e-05,0.0042076814,5.032934e-05,0.00057298824,8.867824e-05,0.0005929009,8.256343e-05,0.0015405233,3.8454805e-06,0.00012734877,0.072255634,0.097710766,0.0002512199,0.01148413,0.0006152896,0.0078075966,0.00016383726,0.0001304973,1.0918565e-05,0.06634124,0.0016911326,0.0009528576,0.00037634,0.02377787,0.0013869747,0.016105246,0.003884466,0.10569157,0.0005754027,0.00015402015,0.00030690565,0.1291538,0.0002567927,0.0002815311,0.0006274838,0.0002529711,9.397275e-05,0.0062216185,0.0013238525,0.41954994,0.0002253003,4.8108475e-05,0.00014709767
23,0.0016068146,0.00019650412,0.00031771982,0.0006143132,0.0004118111,0.0004940322,0.00411166,0.0015242753,0.0005780322,0.00012763427,0.001457095,0.00037605228,0.001955589,0.00038391812,0.007600857,0.0005664102,7.796858e-05,0.00489126,5.5325767e-05,0.0010141131,0.00010533744,0.000712182,8.879092e-05,0.0018451269,3.8492612e-06,0.00012040663,0.09257769,0.077655144,0.00026726656,0.009814889,0.00071768404,0.0067099053,0.00016674404,0.00014799139,1.32887535e-05,0.083496496,0.0017099128,0.0010714795,0.00042658264,0.024318408,0.0015098426,0.024511302,0.004636897,0.08347243,0.0006229204,0.00021935524,0.00035593973,0.11873961,0.0002767851,0.0003395181,0.0006886997,0.00029347595,0.00010801841,0.007152402,0.0017690766,0.42452893,0.00024221423,5.0987306e-05,0.00015107045
24,0.0017747992,0.0001824626,0.00037332566,0.000615973,0.00040543664,0.00052645325,0.003467918,0.0016210714,0.0005942723,0.00013271003,0.0014838496,0.00034148825,0.0018839006,0.00038872156,0.00699617,0.00060292706,8.850597e-05,0.004011122,5.344327e-05,0.00155127,9.5094234e-05,0.00078298926,9.331428e-05,0.002015459,3.6533904e-06,0.00010984149,0.11179414,0.07830346,0.00026673943,0.007934381,0.0007885994,0.005939265,0.00016325098,0.00014918047,1.3690876e-05,0.0851819,0.0016877669,0.0010313946,0.0004494871,0.026014,0.0015172777,0.025855571,0.0042624245,0.066348284,0.00064760674,0.00022428748,0.00039869847,0.11664826,0.00030088806,0.00035327385,0.0006960976,0.00030669928,0.000109283785,0.0075039333,0.001892724,0.42256284,0.0002609854,5.099613e-05,0.00014654994
25,0.0016800988,0.00015972288,0.00032935018,0.0006165083,0.00034486465,0.00047483118,0.0022733198,0.0015541442,0.0005349706,0.00012471319,0.0011855545,0.00031090228,0.001604795,0.00031043738,0.006266792,0.0005100982,8.9192916e-05,0.003251358,4.5890294e-05,0.002902835,8.200004e-05,0.00079032197,8.4464344e-05,0.0015600192,3.6022363e-06,8.959984e-05,0.13169837,0.08865631,0.00022665091,0.005632042,0.00075994665,0.0044714953,0.00013368888,0.00014033707,1.231102e-05,0.09205213,0.0013955776,0.0009216534,0.00038779224,0.02788903,0.0012360709,0.025423082,0.0033119642,0.055880938,0.0005854188,0.0002044574,0.00036489088,0.11523317,0.00027138728,0.00030560358,0.00060817966,0.0002565209,9.212984e-05,0.007096764,0.0021575037,0.40501323,0.00023707694,4.2541076e-05,0.00012150078
26,0.0015271992,0.00015203122,0.0002363361,0.00057712715,0.0002512248,0.00037091118,0.0017322152,0.001405159,0.00047459148,0.00011786349,0.00090222846,0.0002708219,0.0013708189,0.0002225108,0.007524042,0.00039664228,0.00010284935,0.002250657,3.734191e-05,0.0058739143,6.407653e-05,0.00079235184,7.48526e-05,0.0011161694,3.5332516e-05,7.322857e-05,0.14841114,0.09702589,0.0001865522,0.004093361,0.00069694995,0.0031959163,0.00010407826,0.00013615962,1.1045363e-05,0.10018347,0.0011099678,0.0008326293,0.00031425827,0.027407747,0.0009648342,0.02458738,0.002713321,0.04541365,0.00050138275,0.00017875721,0.00031325332,0.11216789,0.00022316357,0.00025721377,0.00051406666,0.00020119043,7.732114e-05,0.006797209,0.0029640452,0.3901217,0.00020740845,3.4103956e-05,0.000100398895
27,0.0014148158,0.00016558799,0.00021739451,0.0005352294,0.00017729036,0.00028711144,0.0022125782,0.0013071897,0.000453547,0.00012562671,0.00079500955,0.00025997256,0.00144535,0.00016260745,0.009731695,0.00032463853,0.00012807541,0.0014048058,3.2968797e-05,0.010041898,5.0864975e-05,0.00083594414,7.404349e-05,0.0009522952,0.00053005526,6.713755e-05,0.16150601,0.09782764,0.00017127657,0.0035704386,0.0006952325,0.0024944998,8.950291e-05,0.0001383455,1.1101022e-05,0.100187734,0.0010182264,0.0007874953,0.00028262343,0.025583109,0.00083772454,0.025793947,0.0026072068,0.03493935,0.00046355327,0.0001674133,0.00028176597,0.10502499,0.00019728912,0.00023887146,0.00047239548,0.00017114109,7.4244796e-05,0.0069579803,0.004426371,0.3889287,0.00019562851,2.8844537e-05,9.561815e-05
28,0.0013231646,0.0001858576,0.0002289081,0.0005013041,0.00016128222,0.00027885637,0.0040411334,0.0012719245,0.00049549795,0.00014962145,0.00092407723,0.000291907,0.0019347493,0.00017180528,0.010328831,0.00035188932,0.00014642639,0.001095546,3.3005974e-05,0.014356233,4.73984e-05,0.00091176934,8.733569e-05,0.0013615865,0.01144227,6.317178e-05,0.16778935,0.08555538,0.00019188183,0.0038511693,0.0007299634,0.0026029018,0.000110311994,0.00013534557,1.275419e-05,0.09895017,0.0012321129,0.0007539189,0.00031970747,0.02255878,0.0009662382,0.023490414,0.0027451601,0.025919957,0.0004919594,0.00015828386,0.00029876348,0.10124454,0.00021130558,0.00026865018,0.0005026175,0.00018606876,8.8204004e-05,0.007162807,0.006299458,0.3926322,0.00021071333,2.9566378e-05,0.00011382115
29,0.0012548438,0.00020594781,0.00023771935,0.00050048146,0.0001600216,0.00030997096,0.0054116277,0.0012290842,0.0005073081,0.00018496456,0.001020024,0.0002529769,0.00203636,0.00023155993,0.010321888,0.00039850688,0.00015522813,0.00096090086,3.370929e-05,0.018694203,4.577559e-05,0.0009215489,8.620308e-05,0.0016412472,0.012511868,6.04065e-05,0.18627204,0.075352326,0.00020513708,0.0038898946,0.00072668673,0.0030386185,0.00015346354,0.0001253206,1.30069375e-05,0.100079805,0.0013784913,0.0007143508,0.00032999975,0.01811475,0.0010008278,0.019000951,0.0028765795,0.018176936,0.00050053955,0.00013925153,0.00030398474,0.09950965,0.00022834963,0.0002772064,0.0004967961,0.0001833639,9.192633e-05,0.0067720325,0.008379754,0.39192674,0.00021226061,2.9755043e-05,0.00012486006
