timestep,I0,A11,B11,D11,L,f,b,h,S,lambda,KXL,KYL,KZL,KXR,KYR,KZR,load,disp_0,disp_1,disp_2,disp_3,disp_4,disp_5,disp_6,disp_7,disp_8,disp_9,disp_10,disp_11,disp_12,disp_13,disp_14,disp_15,disp_16,disp_17,disp_18,disp_19,disp_20,disp_21,disp_22,disp_23,disp_24,disp_25,disp_26,disp_27,disp_28,disp_29,disp_30,disp_31,disp_32,disp_33,disp_34,disp_35,disp_36,disp_37,disp_38,disp_39,disp_40,disp_41
28,2.5624738e-07,0.037337504,9.0587e-09,1.2588378e-09,3.2425424e-07,2.135744e-12,3.063461e-07,1.9442502e-10,8.7731436e-08,2.9169354e-05,0.00041868497,1.997011e-05,0.00068358827,1.1628365e-06,1.0509758e-07,0.0007061137,0.3644936,0.00010692609,1.2145624e-08,4.61763e-08,0.00011507993,0.11859593,2.2530267e-08,3.144391e-09,5.1173816e-07,1.8764768e-09,8.413958e-06,6.445928e-08,1.6169948e-05,0.017654588,2.078989e-08,5.9252468e-08,1.888904e-09,4.328568e-09,0.2755292,9.654676e-09,0.028037323,1.597815e-09,5.8744398e-08,8.888593e-05,7.6401574e-07,4.3633833e-07,3.5755695e-12,0.0002726034,7.146025e-05,4.5543995e-05,4.66332e-08,5.1427196e-07,1.3665224e-08,2.3646007e-06,0.005387865,0.100788206,1.4219596e-09,0.045220766,5.766108e-10,0.0043551237,8.284167e-07,4.8198506e-10,9.165021e-06
29,2.2067387e-07,0.0376888,8.998897e-09,1.0486803e-09,2.9145525e-07,1.906726e-12,2.4283312e-07,1.8215104e-10,7.796125e-08,2.2838973e-05,0.00037114223,1.1885503e-05,0.0006860056,1.0700236e-06,9.723606e-08,0.0007405346,0.36533308,8.52208e-05,1.2312136e-08,6.289112e-08,9.900781e-05,0.13027114,2.301307e-08,2.683863e-09,4.5326522e-07,1.6094777e-09,4.4692015e-06,5.820116e-08,8.111247e-06,0.017272823,1.9100954e-08,5.866297e-08,1.829222e-09,3.7778456e-09,0.26622182,9.777141e-09,0.028237028,1.5428718e-09,3.2560084e-08,8.3523824e-05,5.9725056e-07,2.8771467e-07,3.2323662e-12,0.000274841,3.7289723e-05,3.5442677e-05,4.3499966e-08,4.4209665e-07,1.3233547e-08,9.4603365e-07,0.004494776,0.09723062,1.2591709e-09,0.04708314,4.8741383e-10,0.003691352,7.5532563e-07,4.573237e-10,9.334284e-06
30,1.9620562e-07,0.03798421,9.186452e-09,8.8013274e-10,2.866102e-07,1.8049184e-12,1.00094034e-07,1.7978413e-10,6.865702e-08,1.7988059e-05,0.00032771946,7.9235715e-06,0.00068950566,9.899085e-07,9.065003e-08,0.0007726515,0.3652509,7.2625924e-05,1.2556131e-08,7.7965844e-08,7.7078184e-05,0.13304596,2.2995367e-08,2.3585067e-09,4.0198205e-07,1.3772307e-09,3.3241654e-06,5.411405e-08,2.583088e-06,0.017186685,1.7561309e-08,5.7136113e-08,1.7694535e-09,3.2596803e-09,0.26044902,9.9123e-09,0.028479248,1.48987e-09,1.6960053e-08,7.962056e-05,5.683058e-07,2.2331292e-07,3.060994e-12,0.00027887442,1.7439517e-05,2.983743e-05,4.061551e-08,3.918416e-07,1.2873587e-08,5.722951e-07,0.0036771111,0.09948061,1.124037e-09,0.048757892,4.1220607e-10,0.0032963536,1.0730671e-06,5.1600135e-10,9.55684e-06
31,1.7855086e-07,0.038393803,9.407948e-09,7.481923e-10,3.1457395e-07,1.7330198e-12,6.755005e-08,1.7881695e-10,6.130309e-08,1.708013e-05,0.00030514112,6.6687194e-06,0.00069272483,9.203072e-07,8.488272e-08,0.00080174603,0.36553717,6.992401e-05,1.2725996e-08,9.169735e-08,7.044742e-05,0.13410069,2.2843158e-08,2.099558e-09,3.5726404e-07,1.1814665e-09,3.054394e-06,5.090998e-08,1.3789249e-06,0.01706783,1.6283417e-08,5.471038e-08,1.6812833e-09,3.0037666e-09,0.25952873,1.0012088e-08,0.02902434,1.435895e-09,1.2053501e-08,7.753197e-05,5.612311e-07,1.9565522e-07,2.9166244e-12,0.00028367265,1.0921697e-05,2.6340642e-05,3.8008686e-08,3.5623904e-07,1.256494e-08,4.0465775e-07,0.0034042904,0.0976465,1.012771e-09,0.04983868,3.488863e-10,0.0030757373,1.8144223e-06,6.240535e-10,9.911176e-06
32,1.6131241e-07,0.03872583,9.374442e-09,6.4405925e-10,3.4044794e-07,1.5095681e-12,4.8438572e-08,1.7286125e-10,5.498184e-08,1.6990416e-05,0.00028931547,5.5902174e-06,0.0006961837,8.6414553e-07,7.9538424e-08,0.000827128,0.3658385,6.448541e-05,1.2783547e-08,1.0483843e-07,6.2855535e-05,0.13127574,2.2778108e-08,1.7821973e-09,3.1825758e-07,9.630692e-10,3.075189e-06,4.7184777e-08,7.7810927e-07,0.016868984,1.5258554e-08,5.2534734e-08,1.5600011e-09,2.7886937e-09,0.25921282,1.0168932e-08,0.029480986,1.3866529e-09,9.0660635e-09,7.688873e-05,4.9512613e-07,1.8540923e-07,2.6482018e-12,0.00028809273,7.0478404e-06,2.1857026e-05,3.5659525e-08,3.1435306e-07,1.2305823e-08,3.0333428e-07,0.0031751094,0.09979351,9.20512e-10,0.050385382,2.9561337e-10,0.002866931,2.2441188e-06,7.34572e-10,1.0229944e-05
33,1.370293e-07,0.039974988,7.6571e-09,5.6138033e-10,2.5559459e-07,3.8930483e-13,3.488503e-08,1.3315295e-10,4.957314e-08,1.6955315e-05,0.0002750663,1.5276231e-06,0.00070010225,7.983395e-07,7.396747e-08,0.0008489167,0.3721644,3.503144e-05,1.2589475e-08,1.17791096e-07,4.521596e-05,0.1112554,2.2541377e-08,1.0792042e-09,2.8084108e-07,5.4074295e-10,2.1864978e-06,3.7608014e-08,3.3989886e-07,0.01618983,1.4431725e-08,5.068826e-08,1.3706329e-09,2.55229e-09,0.25624725,1.0454398e-08,0.029117191,1.3409084e-09,3.1851675e-09,7.754975e-05,7.090884e-08,1.8610508e-07,1.666759e-12,0.0002922982,3.3725344e-06,6.1520336e-06,3.3535947e-08,2.1728167e-07,1.2101217e-08,1.8126588e-07,0.0026103614,0.116658516,8.4216906e-10,0.0508245,2.5080735e-10,0.0026384182,1.151378e-06,8.1410084e-10,1.0624109e-05
34,1.4600977e-07,0.04047753,7.801515e-09,4.948209e-10,2.3900537e-07,3.0513843e-13,1.9707313e-08,1.3032665e-10,4.4886434e-08,1.7509048e-05,0.00026141093,8.5033673e-07,0.0007051947,7.472137e-07,6.958677e-08,0.00086874043,0.37017795,3.1090058e-05,1.2838697e-08,1.3097818e-07,4.1792042e-05,0.095967546,2.2068459e-08,1.0154875e-09,2.4932748e-07,5.134844e-10,1.6397761e-06,3.6870603e-08,1.5978954e-07,0.015518528,1.376406e-08,4.938616e-08,1.2552149e-09,2.4145468e-09,0.25854686,1.07672475e-08,0.028389763,1.3025392e-09,2.1485922e-09,7.84656e-05,4.3288296e-08,1.9486741e-07,1.5531634e-12,0.00029677653,1.6265551e-06,4.3773634e-06,3.1629593e-08,2.095404e-07,1.1903413e-08,1.4026946e-07,0.002475091,0.13250723,7.7696327e-10,0.05113067,2.1313196e-10,0.0024849155,6.791065e-07,8.463871e-10,1.116939e-05
35,1.5255686e-07,0.040563818,8.061171e-09,4.3793252e-10,2.2360443e-07,2.5822335e-13,1.5252677e-08,1.2928232e-10,4.0842473e-08,1.8674493e-05,0.0002481723,6.3266646e-07,0.0007155443,6.995982e-07,6.6041245e-08,0.0008886369,0.3688449,2.9130477e-05,1.3220621e-08,1.4562336e-07,3.9393504e-05,0.0923707,2.2056069e-08,9.803195e-10,2.2145714e-07,4.853743e-10,1.5075082e-06,3.6587334e-08,1.0816371e-07,0.015204422,1.3221453e-08,4.9604537e-08,1.1694834e-09,2.3333127e-09,0.2608928,1.112325e-08,0.028444096,1.2655476e-09,1.8518513e-09,7.735071e-05,3.1053766e-08,2.1098906e-07,1.4769051e-12,0.00030153638,1.1052502e-06,3.3293422e-06,2.9905443e-08,2.068761e-07,1.1757679e-08,1.2448479e-07,0.0024235551,0.13480051,7.224965e-10,0.05170004,1.8146658e-10,0.0024154885,4.5744343e-07,8.2879853e-10,1.169906e-05
36,1.5753415e-07,0.04070082,8.360046e-09,3.8833442e-10,2.0927949e-07,2.2854822e-13,1.4950162e-08,1.2886972e-10,3.7175113e-08,2.0268008e-05,0.00023543146,5.59223e-07,0.0007333323,6.5722094e-07,6.325187e-08,0.0009105719,0.36836547,2.7923055e-05,1.37522935e-08,1.6356672e-07,3.732259e-05,0.090371415,2.275629e-08,9.574632e-10,1.9674509e-07,4.4431153e-10,1.3784827e-06,3.6666506e-08,9.7200314e-08,0.014843809,1.2761022e-08,5.2655174e-08,1.078787e-09,2.3167095e-09,0.26375073,1.1585195e-08,0.028964264,1.2306516e-09,1.7949303e-09,7.5354e-05,2.5166896e-08,2.3234672e-07,1.4218478e-12,0.00030721858,9.1634183e-07,2.6374419e-06,2.8314796e-08,2.0776241e-07,1.167899e-08,1.1346789e-07,0.0023987412,0.13317576,6.757376e-10,0.052662726,1.5487917e-10,0.0023984157,3.954447e-07,7.6962114e-10,1.2229837e-05
37,1.6369482e-07,0.040684443,8.620616e-09,3.4481115e-10,1.9673922e-07,2.098028e-13,1.4968222e-08,1.2857468e-10,3.3778996e-08,2.1919734e-05,0.00022333256,5.1717717e-07,0.0007517434,6.18837e-07,6.061605e-08,0.00093540567,0.366707,2.6949905e-05,1.437705e-08,1.8757515e-07,3.5510984e-05,0.08784536,2.3650472e-08,9.395533e-10,1.7554163e-07,3.9122613e-10,1.3914929e-06,3.7194933e-08,9.0582354e-08,0.014364753,1.22989965e-08,5.6467826e-08,1.0791459e-09,2.394067e-09,0.26757947,1.2196274e-08,0.029605048,1.1954485e-09,1.7866968e-09,7.238484e-05,2.207411e-08,2.5358742e-07,1.3763569e-12,0.0003141939,7.7583445e-07,2.1500587e-06,2.6823615e-08,2.0937176e-07,1.1591911e-08,1.0437675e-07,0.0023783224,0.13247086,6.329977e-10,0.05355778,1.3259549e-10,0.0024052223,3.4539866e-07,6.850399e-10,1.2829749e-05
38,1.7172874e-07,0.04053148,8.806692e-09,3.058186e-10,1.865326e-07,2.0083794e-13,1.5212287e-08,1.2833411e-10,3.067477e-08,2.3178412e-05,0.00021203663,4.8732517e-07,0.0007716522,5.838026e-07,5.8067375e-08,0.0009630843,0.36222082,2.6111928e-05,1.4998339e-08,2.2204023e-07,3.3797765e-05,0.08654607,2.4601729e-08,9.217417e-10,1.5958437e-07,3.3819855e-10,1.3590864e-06,3.7956802e-08,8.634866e-08,0.013939504,1.1748699e-08,5.836694e-08,1.1047984e-09,2.5890476e-09,0.27120966,1.3038025e-08,0.030268742,1.1617346e-09,1.7969314e-09,6.8502806e-05,2.0124187e-08,2.7084718e-07,1.3357804e-12,0.00032225763,6.743624e-07,1.7881919e-06,2.5425463e-08,2.1089815e-07,1.146879e-08,9.681831e-08,0.0023600967,0.1338914,5.9315763e-10,0.054169394,1.1397058e-10,0.0024216862,3.0078238e-07,5.9743605e-10,1.3543585e-05
39,1.8187882e-07,0.04012064,8.962422e-09,2.7056282e-10,1.78245e-07,2.0883191e-13,1.5627979e-08,1.2830823e-10,2.789012e-08,2.3927196e-05,0.00020174043,4.793357e-07,0.00079923053,5.521325e-07,5.575072e-08,0.0009952859,0.36003178,2.5448986e-05,1.5535885e-08,2.733414e-07,3.253325e-05,0.086248204,2.5729175e-08,9.0686e-10,1.5053634e-07,3.0479858e-10,1.3613724e-06,3.8584407e-08,8.377867e-08,0.013701165,1.1116883e-08,5.9388288e-08,1.11068e-09,2.9101102e-09,0.2742812,1.4325434e-08,0.030989317,1.1380963e-09,1.8299158e-09,6.403987e-05,1.9463013e-08,2.837722e-07,1.3002753e-12,0.00033166658,6.098844e-07,1.5515706e-06,2.4143935e-08,2.1356564e-07,1.1353725e-08,9.0619146e-08,0.00234839,0.13256939,5.5673205e-10,0.05477045,9.848398e-11,0.0024446247,2.6338284e-07,5.3361626e-10,1.4367532e-05
40,1.9399593e-07,0.039460216,9.147195e-09,2.397706e-10,1.7030034e-07,2.4986282e-13,1.6174285e-08,1.2834804e-10,2.5420302e-08,2.4331992e-05,0.00019264779,4.7501575e-07,0.00083444885,5.2323014e-07,5.3712178e-08,0.0010291183,0.35881144,2.4860758e-05,1.6082362e-08,3.4946012e-07,3.149003e-05,0.08595671,2.7537112e-08,9.0310176e-10,1.470355e-07,2.934309e-10,1.3753275e-06,3.855221e-08,8.225526e-08,0.013469517,1.0239376e-08,6.17969e-08,9.738899e-10,3.3890357e-09,0.27571523,1.6294486e-08,0.03176956,1.1417002e-09,1.8886812e-09,5.9311922e-05,1.9017069e-08,2.9453656e-07,1.2657055e-12,0.0003425555,5.724186e-07,1.3798814e-06,2.2980897e-08,2.1892777e-07,1.1279642e-08,8.543966e-08,0.0023462179,0.13186076,5.239457e-10,0.055575795,8.577289e-11,0.0024741143,2.2986619e-07,5.1434684e-10,1.5302889e-05
41,2.0715312e-07,0.03863542,9.295738e-09,2.1458645e-10,1.6197347e-07,3.381009e-13,1.6810258e-08,1.2837255e-10,2.3223787e-08,2.456681e-05,0.00018475557,4.7265343e-07,0.0008699634,4.9624293e-07,5.213881e-08,0.0010554041,0.3571063,2.4268174e-05,1.664987e-08,4.5326848e-07,3.0276717e-05,0.08533259,3.0135944e-08,9.035761e-10,1.4466355e-07,2.870244e-10,1.3964894e-06,3.7500268e-08,8.2193075e-08,0.013184194,9.285586e-09,6.361932e-08,1.0881241e-09,4.0104067e-09,0.27781844,1.8519087e-08,0.032431856,1.1459544e-09,1.9681257e-09,5.549451e-05,1.8734912e-08,3.029252e-07,1.2236321e-12,0.0003539953,5.498041e-07,1.2578145e-06,2.1889761e-08,2.2664962e-07,1.1228623e-08,8.107657e-08,0.0023520999,0.13165662,4.942689e-10,0.056351405,7.5470005e-11,0.0025096512,2.0065329e-07,5.403348e-10,1.6326683e-05
42,2.1927632e-07,0.037729062,9.4165316e-09,1.9586043e-10,1.5348682e-07,4.875929e-13,1.7473665e-08,1.2829968e-10,2.1257998e-08,2.4778936e-05,0.0001775556,4.7093715e-07,0.0008995537,4.70911e-07,5.084874e-08,0.0010690816,0.35557285,2.3648538e-05,1.7246418e-08,5.6898193e-07,2.9617657e-05,0.0841338,3.365464e-08,9.0765656e-10,1.3847084e-07,2.7384994e-10,1.4523292e-06,3.5639083e-08,8.279118e-08,0.012961043,8.310003e-09,6.660063e-08,1.1488486e-09,4.6651984e-09,0.2804461,2.0788551e-08,0.03273701,1.1712751e-09,2.0538107e-09,5.2787847e-05,1.8586498e-08,3.1239964e-07,1.1668961e-12,0.00036422687,5.3384906e-07,1.170183e-06,2.0843153e-08,2.3631668e-07,1.1200085e-08,7.738245e-08,0.0023639738,0.131732,4.669949e-10,0.057109565,6.733158e-11,0.0025496704,1.7560943e-07,5.970629e-10,1.7365503e-05
43,2.2756893e-07,0.03670694,9.566532e-09,1.8626582e-10,1.455544e-07,7.109192e-13,1.8275255e-08,1.2806446e-10,1.9486755e-08,2.501479e-05,0.00017016256,4.6734468e-07,0.0009260275,4.4675912e-07,4.976578e-08,0.0010712555,0.35433838,2.3035307e-05,1.7974132e-08,6.492938e-07,2.9078985e-05,0.08350653,3.6759538e-08,9.134437e-10,1.2247504e-07,2.5059887e-10,1.3841656e-06,3.373654e-08,8.338307e-08,0.012802219,7.426774e-09,7.138852e-08,1.06525e-09,5.4148876e-09,0.28322282,2.3504873e-08,0.03247892,1.2186832e-09,2.069864e-09,5.075414e-05,1.8516692e-08,3.2301293e-07,1.0885815e-12,0.0003648412,5.1490673e-07,1.102018e-06,1.9842506e-08,2.4928153e-07,1.1184381e-08,7.425347e-08,0.002370926,0.13194558,4.4135198e-10,0.057352934,6.123411e-11,0.002590045,1.5432389e-07,6.7144024e-10,1.8308121e-05
44,2.2992113e-07,0.035748694,9.9644915e-09,1.9010461e-10,1.504322e-07,1.0288604e-12,1.939863e-08,1.2881232e-10,1.7887249e-08,2.5407366e-05,0.00016224997,4.5793226e-07,0.0009563358,4.241035e-07,4.9082484e-08,0.0010655875,0.35564557,2.2445798e-05,1.9015852e-08,6.159947e-07,2.7654154e-05,0.08262578,3.896303e-08,9.3076113e-10,9.433977e-08,2.0316344e-10,1.3950446e-06,3.2610696e-08,8.372263e-08,0.012609692,6.672192e-09,8.1479016e-08,9.446848e-10,6.8083237e-09,0.28467467,2.7842752e-08,0.031883426,1.3377229e-09,1.9176878e-09,4.8911206e-05,1.8588628e-08,3.3578158e-07,9.773521e-13,0.00034441944,4.867704e-07,1.0438512e-06,1.8896202e-08,2.7353576e-07,1.1239772e-08,7.161829e-08,0.002356882,0.1321801,4.1695608e-10,0.05696799,5.845205e-11,0.0026288338,1.3632241e-07,7.545909e-10,1.9189598e-05
45,2.2588283e-07,0.034929875,1.04970725e-08,1.9961456e-10,1.4944511e-07,1.506654e-12,2.0499085e-08,1.2899776e-10,1.6453848e-08,2.5830812e-05,0.00015416427,4.5275786e-07,0.0009863474,4.029861e-07,4.8205674e-08,0.0010553146,0.35723132,2.1904849e-05,1.9932832e-08,6.887789e-07,2.5562615e-05,0.08176758,4.7344564e-08,9.704291e-10,7.826178e-08,1.7494685e-10,1.4119763e-06,3.2110663e-08,8.379588e-08,0.012362965,6.0429897e-09,9.97847e-08,8.560834e-10,8.311058e-09,0.28551835,3.3800255e-08,0.031354915,1.5088909e-09,1.949383e-09,4.6704048e-05,1.8761794e-08,3.6402878e-07,8.506408e-13,0.0003389191,4.725056e-07,9.970825e-07,1.8017463e-08,3.0312827e-07,1.136565e-08,6.9429866e-08,0.002361462,0.132356,3.9482118e-10,0.05677336,5.827226e-11,0.0026633001,1.2114931e-07,8.3560975e-10,1.9841937e-05
46,2.1502811e-07,0.034359995,1.1697859e-08,1.9961949e-10,1.4755678e-07,2.4133475e-12,2.1767338e-08,1.2916561e-10,1.5176958e-08,2.6363527e-05,0.00014638067,4.5312552e-07,0.0010172358,3.836041e-07,4.7555307e-08,0.0010427949,0.36362815,2.1472313e-05,2.1167413e-08,9.647952e-07,2.4509609e-05,0.0814276,6.723749e-08,1.080382e-09,6.989318e-08,1.7487867e-10,1.4249408e-06,3.1316453e-08,8.4611585e-08,0.01207363,5.550399e-09,1.4213866e-07,1.0131618e-09,1.0708525e-08,0.28019902,4.5125695e-08,0.030883294,1.8734374e-09,2.229519e-09,4.3891432e-05,1.9295562e-08,4.3417907e-07,7.686832e-13,0.00035014047,4.6857232e-07,9.651744e-07,1.7216465e-08,3.5780138e-07,1.1749012e-08,6.7653396e-08,0.002400486,0.1324375,3.7562672e-10,0.057196792,6.383773e-11,0.0026941171,1.0836748e-07,9.012252e-10,2.006918e-05
47,1.9337344e-07,0.034332912,1.4014134e-08,1.8965891e-10,1.4700235e-07,4.4519306e-12,2.3307171e-08,1.2979974e-10,1.4039876e-08,2.6970869e-05,0.00013912207,4.554513e-07,0.0010519287,3.6630325e-07,4.74678e-08,0.0010303562,0.36860642,2.1334923e-05,2.2783608e-08,1.512973e-06,2.4261431e-05,0.08122814,1.0742771e-07,1.3038195e-09,6.300724e-08,1.9712043e-10,1.444893e-06,2.9386229e-08,8.812486e-08,0.01172691,5.1755253e-09,2.451045e-07,1.198955e-09,1.5182284e-08,0.2770808,6.720756e-08,0.03039307,2.6540676e-09,2.5455813e-09,4.1316405e-05,2.0236211e-08,6.076513e-07,7.107311e-13,0.00037238718,4.74118e-07,9.414623e-07,1.6496417e-08,4.5649108e-07,1.2614397e-08,6.625091e-08,0.0024640367,0.13240361,3.5965877e-10,0.05630697,8.373716e-11,0.0027220563,9.7548565e-08,9.2263064e-10,1.9797088e-05
48,1.6898788e-07,0.03447625,1.910548e-08,1.7766637e-10,1.4924542e-07,9.1240245e-12,2.5320615e-08,1.3166211e-10,1.3036645e-08,2.7730017e-05,0.00013293282,4.776781e-07,0.0010955029,3.5149307e-07,4.797037e-08,0.0010205643,0.37017816,2.2100407e-05,2.5446244e-08,3.1386753e-06,2.416521e-05,0.08093293,2.0283639e-07,1.814733e-09,6.868887e-08,3.7399125e-10,1.4421618e-06,2.710677e-08,9.648902e-08,0.011313478,4.8870623e-09,4.9573805e-07,1.8730708e-09,2.369836e-08,0.2732422,1.1251013e-07,0.029898947,4.4492037e-09,3.6467036e-09,3.9850336e-05,2.2091328e-08,8.0552496e-07,6.603766e-13,0.0005029592,5.078294e-07,9.14819e-07,1.5919296e-08,6.4779783e-07,1.4637486e-08,6.518786e-08,0.0026896873,0.1322337,3.504926e-10,0.059392646,1.3759661e-10,0.0027468344,8.831011e-08,9.22531e-10,1.9375566e-05
49,1.5455053e-07,0.03397069,3.3792457e-08,1.7294731e-10,1.55352e-07,2.3976194e-11,2.8980853e-08,1.3662937e-10,1.2161297e-08,2.86324e-05,0.00012954183,4.996824e-07,0.0011450017,3.390963e-07,5.0707065e-08,0.0010142666,0.37018695,2.6237043e-05,3.1428588e-08,6.695459e-06,2.4101046e-05,0.08048481,4.395589e-07,3.2666572e-09,6.7119984e-08,6.7259903e-10,1.4619e-06,2.5810426e-08,1.2189282e-07,0.010874086,4.751917e-09,6.0531363e-07,3.6977084e-09,4.5664954e-08,0.27301574,2.4281704e-07,0.029392313,9.981852e-09,5.176125e-09,3.9396407e-05,2.6669616e-08,5.1853795e-07,6.151482e-13,0.0008331411,5.911247e-07,8.817954e-07,1.5590043e-08,1.166533e-06,2.055904e-08,6.444953e-08,0.0029435577,0.13190883,3.5563394e-10,0.0611813,3.1687836e-10,0.002767596,8.039389e-08,9.639259e-10,1.9407518e-05
50,1.4052992e-07,0.03340256,5.4390307e-07,1.7293078e-10,1.764643e-07,5.873886e-10,1.02560726e-07,1.8021655e-10,1.2027649e-08,2.981376e-05,0.00011960729,5.1789044e-07,0.0012030561,3.3977912e-07,6.025175e-08,0.0010116928,0.36263585,4.867925e-05,1.5179816e-07,0.000113182665,2.4140976e-05,0.080130324,6.8616414e-06,5.2879546e-08,6.081142e-08,7.07855e-09,1.4964972e-06,3.9215184e-08,9.899783e-07,0.010498716,1.0214329e-08,4.7008484e-07,6.183644e-08,6.7137876e-07,0.2733314,4.6851187e-06,0.028852582,2.0954218e-07,2.5445845e-08,3.9827122e-05,1.6071674e-07,8.091262e-07,6.244284e-13,0.01034896,3.5229527e-06,9.742405e-07,2.5512715e-08,1.7684502e-05,2.3374997e-07,6.554958e-08,0.0034164113,0.13143486,9.638612e-10,0.060513128,6.845589e-09,0.0027843656,7.378185e-08,1.0150133e-09,1.9535168e-05
51,1.284264e-07,0.03297893,5.802576e-06,1.959424e-10,2.9856773e-07,8.12858e-09,7.4301136e-07,5.477823e-10,1.8244476e-08,3.181657e-05,0.00011935008,5.5132887e-07,0.0012767467,4.51307e-07,8.738601e-08,0.0010180848,0.36127722,2.8437395e-05,1.1415628e-06,0.0012428779,2.417534e-05,0.07997893,7.9890735e-05,5.7300747e-07,7.647285e-08,8.764405e-08,1.7283257e-06,1.950312e-07,9.9211375e-06,0.010218216,7.081249e-08,1.4256864e-06,6.633357e-07,6.185729e-06,0.26836365,5.1301195e-05,0.028295517,2.3401674e-06,1.7939152e-07,4.1017604e-05,1.4785038e-06,2.969344e-06,1.1139288e-12,0.015287761,3.327507e-05,2.3218997e-06,1.3584118e-07,0.00018727541,2.982892e-06,8.2333216e-08,0.003233489,0.13086338,7.501647e-09,0.062506296,8.166432e-08,0.0027995247,6.9080976e-08,1.0979373e-09,1.995685e-05
52,1.3872226e-07,0.03353561,5.6896365e-06,2.2677675e-10,3.70088e-07,1.298716e-08,6.56083e-07,6.504905e-10,1.789534e-08,3.4121287e-05,0.000119852746,6.3030416e-07,0.0013687401,4.4403757e-07,1.5474856e-07,0.0010486377,0.369096,2.6653388e-05,9.3764015e-07,0.0012592147,2.4052984e-05,0.079482324,9.058533e-05,5.726834e-07,7.8990595e-08,1.0409101e-07,1.755089e-06,1.961314e-07,9.692069e-06,0.009974082,7.1071945e-08,1.6789257e-06,5.9157395e-07,5.1483594e-06,0.26194298,5.3015574e-05,0.027793398,2.358937e-06,1.242618e-07,4.2294945e-05,1.3627049e-06,3.059583e-06,1.0818006e-12,0.015586171,3.237625e-05,2.6675123e-06,1.3646331e-07,0.00020478229,4.706314e-06,8.3404316e-08,0.0035478962,0.13027093,7.551906e-09,0.06158858,8.912927e-08,0.0028118624,6.4371214e-08,1.4136645e-09,2.2143522e-05
53,1.2525118e-07,0.033148967,5.8171613e-06,2.4296443e-10,5.922094e-07,2.8872975e-08,8.737998e-07,3.1445146e-09,2.1496597e-08,3.8031452e-05,0.00011300453,8.1887714e-07,0.0017761699,4.3582943e-07,1.8645152e-06,0.0013059516,0.36877394,2.9399771e-05,1.759631e-06,0.0013233837,2.375004e-05,0.078592,0.000115794384,5.9315045e-07,8.792196e-08,1.276492e-07,1.7957813e-06,1.9982588e-07,9.878341e-06,0.009711333,7.275252e-08,1.6935712e-06,6.450646e-07,5.5888554e-06,0.26127318,7.0060116e-05,0.027944136,2.3871542e-06,9.8709016e-08,4.3104883e-05,1.3520239e-06,3.644589e-06,1.0779024e-12,0.02038696,3.2718017e-05,6.7626515e-06,1.4144506e-07,0.000453379,1.06273865e-05,8.839503e-08,0.004176725,0.12971553,7.739237e-09,0.058044937,1.0533259e-07,0.0028259372,6.0483465e-08,2.1847943e-09,2.3358334e-05
54,1.1248572e-07,0.03688042,9.765783e-06,2.7660854e-10,9.1357094e-07,5.6416635e-08,5.5633286e-06,4.334196e-06,8.324959e-08,4.2929314e-05,0.000117407,1.1321978e-06,0.0019269168,3.8128945e-07,2.8664697e-05,0.0017838306,0.36260659,3.034597e-05,1.9381652e-05,0.0020346432,2.3248624e-05,0.07768778,0.0003229405,9.129325e-07,1.4134243e-07,2.4754522e-07,2.5797851e-06,2.4171393e-07,1.6985097e-05,0.009422492,9.820335e-08,2.6091661e-06,8.7628854e-07,2.9939894e-05,0.25747502,0.0001829515,0.028891213,2.6125583e-06,4.320619e-07,4.3336328e-05,4.9381943e-06,5.6604986e-06,1.4240706e-12,0.023221333,4.8554335e-05,5.5512846e-05,1.9769924e-07,0.002468546,1.972055e-05,1.05541574e-07,0.004441079,0.12926653,9.5647845e-09,0.057980638,1.9914397e-07,0.0028571615,5.8153635e-08,1.1152293e-08,2.9545005e-05
55,9.691614e-08,0.03470352,9.246285e-06,3.0492325e-10,1.7533188e-06,8.848583e-08,5.4815296e-06,1.1829126e-06,8.4792944e-08,5.1619398e-05,0.00012381241,1.4604216e-06,0.0020453618,3.6715093e-07,3.282076e-05,0.0016014725,0.36766624,3.533704e-05,2.0019208e-05,0.0019345593,2.2447812e-05,0.07711675,0.00041902348,8.589914e-07,1.6952224e-07,2.7399815e-07,1.9828694e-06,2.27407e-07,1.598829e-05,0.009129261,9.3360434e-08,2.742153e-06,8.060977e-07,2.995742e-05,0.24595079,0.000603353,0.029985433,2.3655762e-06,3.6143527e-07,4.3046275e-05,4.8592146e-06,5.5672813e-06,1.3460244e-12,0.023754966,4.4544176e-05,0.00010313708,1.8699572e-07,0.0050065676,3.1448086e-05,1.4181295e-07,0.0067715254,0.12896554,8.91687e-09,0.060845587,2.141912e-07,0.00287338,5.581244e-08,1.0471427e-08,3.182017e-05
