L_m,q_cr,P_cr_N,N_p,q_cr_over_Np
1.4090909090909092,89.75297546386719,103762.79410519185,2806.904619295036,0.03197578387483967
1.4343434343434345,87.0582275390625,97134.68812312202,2708.9399731023714,0.03213737786864299
1.4595959595959596,84.36296081542969,90898.6298909297,2616.0158818805444,0.03224864244890772
1.4848484848484849,81.5874252319336,84943.42656488094,2527.7923836196137,0.03227615755179481
1.5101010101010102,79.66172790527344,80187.84733862738,2443.957701485944,0.03259537914949941
1.5353535353535352,78.68696594238281,76622.59246880894,2364.2254855278843,0.03328234401669754
1.5606060606060606,77.27469635009766,72831.88622830213,2288.332364245713,0.03376900032420298
1.585858585858586,75.37885284423828,68800.4750567593,2216.035766872336,0.034015178803104944
1.6111111111111112,73.5394058227539,65033.92409038678,2147.111982690273,0.03425038210192047
1.6363636363636362,72.01431274414062,61734.79485349316,2081.3544283507176,0.03459973551991592
1.6616161616161615,71.02486419677734,59049.98959088745,2018.5720981009501,0.03518569599946256
1.6868686868686869,70.98262023925781,57261.18118853603,1958.5881751814775,0.036241728168649213
1.7121212121212122,71.19202423095703,55748.49588649829,1901.2387855182683,0.03744507253545769
1.7373737373737377,71.47058868408203,54351.51866301303,1846.371877286243,0.03870866403637383
1.7626262626262623,71.76351165771484,53021.747548879415,1793.846212022438,0.04000538684796531
1.7878787878787878,72.25763702392578,51889.37507796986,1743.5304547746891,0.0414432892904434
1.8131313131313127,73.01669311523438,50984.06653606224,1695.3023523292418,0.04307001226944203
1.8383838383838385,72.93053436279297,49534.50616539187,1649.0479899056945,0.04422584109693722
1.8636363636363635,71.34226989746094,47151.48772339548,1604.6611178718206,0.04445939962207006
1.8888888888888888,70.14471435546875,45128.71379081799,1562.0425410402422,0.04490576441583715
1.914141414141414,68.85018157958984,43134.80899894366,1521.0995639862224,0.04526342864707669
1.9393939393939397,67.5531005859375,41227.21971868871,1481.745486589524,0.04559021856136835
1.9646464646464643,66.80101013183594,39726.93285538683,1443.8991446695766,0.04626431865303359
1.9898989898989896,66.15919494628906,38352.96795059474,1407.4844911653545,0.047005274560085034
2.015151515151515,65.62605285644531,37096.39454211881,1372.4302138211754,0.04781740608415099
2.0404040404040407,65.19342041015625,35945.3110598603,1338.669385786595,0.04870016533010422
2.0656565656565657,64.8428955078125,34883.2542168201,1306.1391459313663,0.04964470723490574
2.090909090909091,64.54141998291016,33887.46196836829,1274.7804060219896,0.05062944149284079
2.116161616161616,64.24504852294922,32931.59948154467,1244.5375822109977,0.051621621911018496
2.141414141414141,63.91600036621094,31994.77693672429,1215.3583485590125,0.05259025080297744
2.166666666666667,63.55105209350586,31074.87351938832,1187.1934105473501,0.05353049598228981
2.191919191919192,63.15633010864258,30174.399524868008,1159.9962967494791,0.05444528597687606
2.217171717171717,62.72969818115234,29291.75323234004,1133.723167016282,0.05533070153822784
2.242424242424242,62.279666900634766,28430.30705178431,1108.3326356958898,0.0561922160322665
2.267676767676768,61.818824768066406,27594.92841339871,1083.7856085562314,0.057039717338947284
2.292929292929293,61.3560676574707,26788.41518147641,1060.0451322097504,0.05788061828043961
2.3181818181818183,60.90044021606445,26013.34915455008,1037.0762549567587,0.058723203742239494
2.3434343434343434,60.45444107055664,25269.314372505934,1014.8458980684496,0.05957006988511185
2.3686868686868685,60.01911544799805,24555.29265085258,993.3227366239695,0.06042257288098176
2.3939393939393936,59.59411239624024,23869.75061614684,972.4770890996144,0.061280736650995586
2.419191919191919,59.17362594604492,23209.103462670908,952.2808149831327,0.06213884078625803
2.4444444444444446,58.76740646362305,22576.00074585965,932.7072197533677,0.06300734594845604
2.4696969696969697,58.39142608642578,21975.18668180304,913.730966625871,0.06390439661035836
2.494949494949495,58.02141952514648,21396.151349241347,895.3279945194355,0.0648046524629103
2.5202020202020203,57.57752227783203,20809.09007363582,877.4754417474022,0.06561724640768557
2.5454545454545454,57.01308441162109,20198.29325756384,860.1515749816741,0.0662826018923883
2.5707070707070705,56.20577621459961,19523.00180867518,843.3357230771262,0.06664697661509991
2.595959595959596,55.161888122558594,18789.451154639184,827.0082153800395,0.0667005322277358
2.621212121212121,54.09420776367188,18072.45942253984,811.1503241766437,0.0666882649878493
2.646464646464646,53.2363510131836,17448.050728374306,795.7442109672548,0.06690133623274866
2.671717171717172,52.60401916503906,16916.432982183796,780.7728762781181,0.06737429124817734
2.696969696969697,52.07020568847656,16432.66449883534,766.2201127472154,0.06795724207993364
2.7222222222222223,51.58146286010742,15977.812984604529,752.070461242199,0.06858594442721501
2.7474747474747474,51.15071487426758,15554.466417938977,738.309169788552,0.06928088796312375
2.7727272727272725,50.78917694091797,15164.486030303698,724.9221551041469,0.07006155982861535
2.797979797979798,50.50108337402344,14807.521597439005,711.8959665528838,0.07093885307225142
2.823232323232323,50.28571319580078,14481.788735216363,699.2177523450864,0.07191710025546258
2.8484848484848486,50.11670684814453,14178.344590603454,686.8752278260175,0.07296333426780514
2.8737373737373737,49.922630310058594,13876.314545100877,674.8566457063849,0.07397516291449371
2.898989898989899,49.647857666015625,13560.569774636646,663.1507681000891,0.07486662167074848
2.9242424242424243,49.314979553222656,13238.017145272754,651.7468402449131,0.07566585138286379
2.9494949494949494,48.94071960449219,12913.556464198606,640.63456579138,0.07639412891191001
2.974747474747475,48.50339126586914,12581.798466449056,629.8040835537338,0.07701345947486368
3.0,48.03268814086914,12250.821494866794,619.2459456250068,0.0775664152187377
