L_m,q_cr,P_cr_N,N_p,q_cr_over_Np
1.2575757575757576,99.96332550048828,73155.58701886785,3524.0119106231336,0.028366341554961504
1.2828282828282829,97.77880859375,68767.4319331113,3386.636841567129,0.028871949715312234
1.308080808080808,96.04061126708984,64962.22414583331,3257.1408069430236,0.02948617114199259
1.3333333333333337,95.1580047607422,61950.23695672701,3134.9325997265955,0.030354083136920118
1.3585858585858586,94.65640258789062,59354.12860712511,3019.475442165599,0.03134862475317967
1.383838383838384,92.91510009765624,56155.28965697462,2910.281081444734,0.03192650383155806
1.4090909090909092,90.36251831054688,52672.68018856189,2806.904619295036,0.03219294225011527
1.4343434343434345,87.65116119384766,49309.03373638162,2708.9399731023714,0.032356258191083696
1.4595959595959596,84.94902038574219,46149.62621138691,2616.0158818805444,0.03247266997655836
1.4848484848484849,82.04154205322266,43067.00316275384,2527.7923836196137,0.03245580712437513
1.5101010101010102,80.15414428710938,40680.76429139303,2443.957701485944,0.032796862334554755
1.5353535353535352,79.0049057006836,38789.3399964775,2364.2254855278843,0.03341682347318212
1.5606060606060606,77.4525375366211,36806.47193072221,2288.332364245713,0.03384671682609848
1.585858585858586,75.57623291015625,34780.14937479162,2216.035766872336,0.034104247792364324
1.6111111111111112,73.78621673583984,32900.26343279583,2147.111982690273,0.034365332283874506
1.6363636363636362,72.30220031738281,31251.22113046979,2081.3544283507176,0.034738052939246714
1.6616161616161615,71.49929809570312,29971.983218497346,2018.5720981009501,0.03542073040788033
1.6868686868686869,71.42805480957031,29052.35804764128,1958.5881751814775,0.03646915452399889
1.7121212121212122,71.55726623535156,28252.692479379944,1901.2387855182683,0.03763717991680114
1.7373737373737377,71.72660064697266,27502.29029431208,1846.371877286243,0.03884732080754764
1.7626262626262623,71.83595275878906,26760.64029909668,1793.846212022438,0.0400457699647502
1.7878787878787878,72.19114685058594,26138.63566972729,1743.5304547746891,0.04140515392368926
1.8131313131313127,72.82051849365234,25637.186810996027,1695.3023523292418,0.04295429567097657
1.8383838383838385,72.86151123046875,24951.743985561883,1649.0479899056945,0.044183984745426085
1.8636363636363635,71.46002197265625,23813.09866395097,1604.6611178718206,0.0445327808948409
1.8888888888888888,70.3265151977539,22812.947013926856,1562.0425410402422,0.04502215102984325
1.914141414141414,68.66500854492188,21690.150067998828,1521.0995639862224,0.045141692345882375
1.9393939393939397,67.65571594238281,20818.409347586163,1481.745486589524,0.045659471585841195
1.9646464646464643,66.95698547363281,20077.15576136924,1443.8991446695766,0.0463723423625653
1.9898989898989896,66.35189819335938,19393.956014479423,1407.4844911653545,0.04714218778952372
2.015151515151515,65.84932708740234,18767.69980625692,1372.4302138211754,0.04798009139135898
2.0404040404040407,65.44219970703125,18192.846570268397,1338.669385786595,0.04888600606084508
2.0656565656565657,65.09554290771484,17656.72429627814,1306.1391459313663,0.049838137927714646
2.090909090909091,64.74695587158203,17140.52700150219,1274.7804060219896,0.05079067388055317
2.116161616161616,64.36258697509766,16634.545682839827,1244.5375822109977,0.05171606538450495
2.141414141414141,63.95916748046875,16142.715293376948,1215.3583485590125,0.05262576881649912
2.166666666666667,63.53335952758789,15663.641494575604,1187.1934105473501,0.05351559313178476
2.191919191919192,63.07341384887695,15194.008921650558,1159.9962967494791,0.05437380621439926
2.217171717171717,62.58713912963867,14735.387399500629,1133.723167016282,0.05520495739216011
2.242424242424242,62.09496688842773,14292.097092343962,1108.3326356958898,0.05602556929981594
2.267676767676768,61.61227035522461,13866.920595611558,1083.7856085562314,0.056849131293874255
2.292929292929293,61.142333984375,13459.713186318071,1060.0451322097504,0.057678991324566366
2.3181818181818183,60.69097518920898,13070.862408576168,1037.0762549567587,0.05852122724740189
2.3434343434343434,60.25407409667969,12698.60324632906,1014.8458980684496,0.05937263402390542
2.3686868686868685,59.82016754150391,12339.780595602246,993.3227366239695,0.060222287617029885
2.3939393939393936,59.38564300537109,11993.067503828584,972.4770890996144,0.061066367188510697
2.419191919191919,58.95380401611328,11658.597386495674,952.2808149831327,0.06190800348861118
2.4444444444444446,58.53639602661133,11338.112326847133,932.7072197533677,0.06275966861507719
2.4696969696969697,58.14568710327149,11033.29644227753,913.730966625871,0.0636354564166581
2.494949494949495,57.753814697265625,10738.219460399096,895.3279945194355,0.06450576219083243
2.5202020202020203,57.273433685302734,10436.566097802184,877.4754417474022,0.06527069700235551
2.5454545454545454,56.630157470703125,10115.612738442198,860.1515749816741,0.06583741647152092
2.5707070707070705,55.6794319152832,9751.349654383252,843.3357230771262,0.06602285470858811
2.595959595959596,54.511962890625,9362.052686603422,827.0082153800395,0.06591465704554679
2.621212121212121,53.43524932861328,9001.162925824285,811.1503241766437,0.06587588975305238
2.646464646464646,52.64028930664063,8698.836974433989,795.7442109672548,0.06615227428755595
2.671717171717172,52.05589294433594,8440.419939576956,780.7728762781181,0.0666722609428778
2.696969696969697,51.57026672363281,8205.827097273668,766.2201127472154,0.06730476773669138
2.7222222222222223,51.15317916870117,7989.150420722783,752.070461242199,0.06801647160056144
2.7474747474747474,50.813720703125,7790.919106114676,738.309169788552,0.06882444751116634
2.7727272727272725,50.557899475097656,7611.14211998904,724.9221551041469,0.0697425221716864
2.797979797979798,50.35295104980469,7444.0776950092895,711.8959665528838,0.07073077165139996
2.823232323232323,50.17425155639648,7285.557420483748,699.2177523450864,0.0717576912029457
2.8484848484848486,50.00394058227539,7132.659970821509,686.8752278260175,0.072799161414715
2.8737373737373737,49.76603317260742,6974.514639678316,674.8566457063849,0.07374311787433965
2.898989898989899,49.38496780395508,6801.058154958122,663.1507681000891,0.07447019618998832
2.9242424242424243,48.868896484375,6614.254524877459,651.7468402449131,0.07498140914041267
2.9494949494949494,48.24892044067383,6419.000427378484,640.63456579138,0.07531426341485589
2.974747474747475,47.58012390136719,6223.009691479967,629.8040835537338,0.07554749983977793
3.0,47.00514602661133,6044.745415171829,619.2459456250068,0.07590707110592204
