L_m,q_cr,P_cr_N,f,b,h,f_L,E_GPa
0.9848099825992404,32.76423021438138,59418.08716683418,0.121382073389694,0.0689589416985643,0.0054590454900026,0.12325430848022725,130.21218457680453
1.3830859038601333,25.958873873938995,37968.86296030152,0.1880615895796368,0.0696759871484265,0.0064902744609175,0.13597245771558006,121.3064464610719
1.928493824857884,18.19088430636179,19004.696172864344,0.2643854720081114,0.0704263270732961,0.0069852335439761,0.1370942797950596,130.76420751062176
2.350238150934008,26.868126825095555,12904.939177386952,0.2755806565347363,0.0600271166040899,0.0061813961972251,0.11725648161451971,134.16739568165548
2.651937574553588,23.271445769007997,8106.212272160817,0.2888811031501751,0.0531256170109915,0.0065966041659958,0.10893209022795482,104.41177803826209
2.265064185205583,30.28417316835432,11418.369969849256,0.2880461328326444,0.0635082470373995,0.0060337514355073,0.12716908188034443,108.14001415944529
