L_m,q_cr,P_cr_N,f,b,h,f_L,E_GPa
1.087522630297434,20.176594818507528,58270.20325427141,0.0876258291911158,0.054265467283213,0.0068143172843616,0.08057379842031465,129.90452251321497
2.5088679524211,19.03115685718707,3720.241688944729,0.2090026704438697,0.0524347377935175,0.0053104340930181,0.08330556825128184,101.47013524174844
2.316754101979023,10.169388198579924,5116.185850150752,0.2028315465314659,0.0604502520740896,0.0066013038714384,0.08754988125766247,111.61841893479153
1.9193665212981288,25.01247880851018,14000.812540201006,0.1655695695145611,0.062692738498577,0.0061888564371699,0.08626261200105809,114.80508353947978
1.7214420845597571,26.48419501443352,14147.76810854273,0.1439221372662805,0.0565860347025585,0.0056253058423583,0.08360556451894068,106.52312701802865
1.434466528020332,32.51172675220695,27165.93529798995,0.1212815154114115,0.0657854133601063,0.0055872432225051,0.08454816689155431,123.48695185603067
