L_m,q_cr,P_cr_N,N_p,q_cr_over_Np
0.5,151.11898803710938,1399213.998584775,22292.854042500247,0.006778808480466805
0.5252525252525253,146.44058227539062,1228655.8771560623,20200.837876344754,0.007249233084874812
0.5505050505050505,144.13150024414062,1100883.6081057235,18390.05660050037,0.007837469094043951
0.5757575757575758,146.02159118652344,1019630.617213258,16812.270119309393,0.008685417861494701
0.601010101010101,151.7870635986328,972694.2096065212,15429.154895173006,0.009837678384194538
0.6262626262626263,155.96299743652344,920478.601559511,14209.95463518112,0.010975615435843052
0.6515151515151515,153.7371826171875,838368.575435417,13129.755571813288,0.011709066614098101
0.6767676767676768,147.4620361328125,745257.1022060578,12168.203523643622,0.012118636563424013
0.702020202020202,142.29283142089844,668326.8584503855,11308.537988227572,0.012582778743726934
0.7272727272727273,140.85830688476562,616443.0685596059,10536.856793525507,0.01336815234798651
0.7525252525252526,139.42796325683594,569918.6124441009,9841.550491894279,0.014167276118907475
0.7777777777777778,138.47303771972656,529857.726648164,9212.86315021694,0.015030402108650217
0.803030303030303,137.5318145751953,493678.73247637454,8642.54825641964,0.015913340660034775
0.8282828282828283,136.96971130371094,462138.699891166,8123.59690922609,0.0168607222680082
0.8535353535353536,136.21380615234375,432795.9749073739,7650.02144429624,0.017805676381979694
0.8787878787878788,135.16510009765625,405136.6827180411,7216.681941820086,0.018729535427408194
0.904040404040404,133.76889038085938,378865.0611457719,6819.146171172714,0.019616662705714466
0.9292929292929292,133.4284210205078,357641.7362429288,6453.575805486324,0.020675114857576702
0.9545454545454546,132.4106903076172,336383.693878904,6116.633422091903,0.021647641957646107
0.9797979797979798,130.5987548828125,314898.8470332709,5805.406059903947,0.022496058593526415
1.0050505050505052,128.26181030273438,293918.3537304275,5517.342048699398,0.023247028944484147
1.0303030303030305,125.55097198486328,273775.9145240338,5250.198540718589,0.023913566508225657
1.0555555555555556,122.69485473632812,254899.66957711847,5001.997721447424,0.02452917045728362
1.0808080808080809,119.74911499023438,237290.44985866867,4770.990096745238,0.025099426442307445
1.106060606060606,116.7323760986328,220870.94534036185,4555.623578960925,0.02562379750551248
1.1313131313131313,113.65137481689452,205548.4238458865,4354.517348344725,0.02609964910579507
1.1565656565656566,110.52062225341795,191252.82140506693,4166.4396649672,0.026526394509612566
1.1818181818181817,107.40255737304688,177999.34395177432,3990.2889632285955,0.026915984872971716
1.2070707070707072,104.40017700195312,165859.7196736432,3825.0776854492196,0.0272936095910147
1.2323232323232325,101.60277557373048,154867.90142876358,3669.918410214742,0.02768529547984836
1.2575757575757576,99.08699798583984,145028.53856249675,3524.0119106231336,0.028117668299344305
1.2828282828282829,96.90904998779295,136311.46860106057,3386.636841567129,0.028615128967577567
1.308080808080808,95.17486572265624,128753.26132463774,3257.1408069430236,0.029220371904026533
1.3333333333333337,94.29479217529295,122776.52802267869,3134.9325997265955,0.030078730299820996
1.3585858585858586,94.18002319335938,118110.831512961,3019.475442165599,0.03119085582819395
1.383838383838384,92.88641357421876,112275.9046479113,2910.281081444734,0.031916646871823016
1.4090909090909092,90.42967987060548,105423.65787126342,2806.904619295036,0.032216869518465224
1.4343434343434345,87.64336395263672,98609.29464135556,2708.9399731023714,0.03235337985443233
1.4595959595959596,84.47248840332031,91781.48840932954,2616.0158818805444,0.03229051053871912
1.4848484848484849,81.39990997314453,85460.36782163552,2527.7923836196137,0.032201976119805305
1.5101010101010102,79.57395935058594,80772.6041582776,2443.957701485944,0.0325594666807058
1.5353535353535352,78.35740661621094,76942.86980085952,2364.2254855278843,0.03314294981416093
1.5606060606060606,76.9595947265625,73144.43795372528,2288.332364245713,0.03363130108590242
1.585858585858586,75.28427124023438,69291.57748363531,2216.035766872336,0.0339724982627374
1.6111111111111112,73.65209197998047,65680.91808238407,2147.111982690273,0.034302864766138745
1.6363636363636362,72.29178619384766,62493.43965587227,2081.3544283507176,0.0347330494072229
1.6616161616161615,71.71006774902344,60120.67263357382,2018.5720981009501,0.03552514562966934
1.6868686868686869,71.66410827636719,58296.73895952135,1958.5881751814775,0.0365896767806877
1.7121212121212122,71.76374053955078,56668.42794036984,1901.2387855182683,0.037745779796927684
1.7373737373737377,71.86827850341797,55113.22830093978,1846.371877286243,0.03892405391759345
1.7626262626262623,71.8944320678711,53564.8505292706,1793.846212022438,0.04007836992158602
1.7878787878787878,72.1944351196289,52279.65254186644,1743.5304547746891,0.04140703990682994
1.8131313131313127,72.71615600585938,51200.88992121775,1695.3023523292418,0.04289273586269247
1.8383838383838385,72.77977752685547,49847.50784078857,1649.0479899056945,0.04413442057014823
1.8636363636363635,71.50376892089844,47655.35350126939,1604.6611178718206,0.04456004331664134
1.8888888888888888,70.38494873046875,45663.80408444935,1562.0425410402422,0.04505955944298155
1.914141414141414,68.71182250976562,43409.87566345352,1521.0995639862224,0.0451724687433991
1.9393939393939397,67.71149444580078,41671.14601551108,1481.745486589524,0.04569711536739666
1.9646464646464643,67.02555084228516,40195.430386633896,1443.8991446695766,0.046419828621495136
1.9898989898989896,66.42858123779297,38832.73930990468,1407.4844911653545,0.04719667012656894
2.015151515151515,65.92778015136719,37580.119387749175,1372.4302138211754,0.04803725500024399
2.0404040404040407,65.51969909667969,36428.7825999827,1338.669385786595,0.048943898913607155
2.0656565656565657,65.1681900024414,35352.85865552574,1306.1391459313663,0.0498937576485942
2.090909090909091,64.81441497802734,34316.77103772695,1274.7804060219896,0.0508435920977823
2.116161616161616,64.42647552490234,33302.11542671523,1244.5375822109977,0.05176740055567044
2.141414141414141,64.02352142333984,32317.91529281551,1215.3583485590125,0.05267871940753048
2.166666666666667,63.60491943359375,31362.56803377645,1187.1934105473501,0.05357586966749503
2.191919191919192,63.15629959106445,30427.951204425088,1159.9962967494791,0.05444525966853507
2.217171717171717,62.67766189575195,29513.399787000493,1133.723167016282,0.055284802956533215
2.242424242424242,62.18647384643555,28626.31760930695,1108.3326356958898,0.05610813202066406
2.267676767676768,61.700233459472656,27773.436465830546,1083.7856085562314,0.05693029412123937
2.292929292929293,61.22503662109375,26955.83825610369,1060.0451322097504,0.05775700935814419
2.3181818181818183,60.767799377441406,26174.815680856733,1037.0762549567587,0.05859530491321021
2.3434343434343434,60.3275032043457,25428.15700078431,1014.8458980684496,0.059444988957601044
2.3686868686868685,59.895355224609375,24710.580813888413,993.3227366239695,0.06029798072293925
2.3939393939393936,59.464447021484375,24017.96431309161,972.4770890996144,0.061147401504893666
2.419191919191919,59.03191757202149,23348.08996335133,952.2808149831327,0.06199003134707391
2.4444444444444446,58.61028289794922,22704.8474492052,932.7072197533677,0.06283888626212984
2.4696969696969697,58.21434020996094,22092.647098221594,913.730966625871,0.06371059134060947
2.494949494949495,57.82240295410156,21501.944275143054,895.3279945194355,0.06458236904022817
2.5202020202020203,57.35127639770508,20901.50174011896,877.4754417474022,0.06535940912887078
2.5454545454545454,56.720741271972656,20263.58670259678,860.1515749816741,0.065942727911858
2.5707070707070705,55.79953384399414,19544.767119472912,843.3357230771262,0.0661652676592369
2.595959595959596,54.66289520263672,18775.948535046376,827.0082153800395,0.06609716105119608
2.621212121212121,53.56546401977539,18046.19515759222,811.1503241766437,0.06603642065254291
2.646464646464646,52.74446105957031,17432.102828648545,795.7442109672548,0.06628318539126735
2.671717171717172,52.15311050415039,16912.365878764074,780.7728762781181,0.06679677546274417
2.696969696969697,51.66668701171875,16442.33886084711,766.2201127472154,0.06743060662617215
2.7222222222222223,51.24469375610352,16006.886505771005,752.070461242199,0.06813815512905848
2.7474747474747474,50.88850402832031,15604.770240391072,738.309169788552,0.06892573749679219
2.7727272727272725,50.61357498168945,15239.047364936674,724.9221551041469,0.0698193242202923
2.797979797979798,50.40646362304688,14903.977769623729,711.8959665528838,0.07080594074317233
2.823232323232323,50.22618865966797,14586.197905942074,699.2177523450864,0.0718319700711485
2.8484848484848486,50.062294006347656,14281.967234924066,686.8752278260175,0.07288411632604141
2.8737373737373737,49.86883163452149,13977.842883007512,674.8566457063849,0.0738954442425663
2.898989898989899,49.54710388183594,13646.773497871169,663.1507681000891,0.07471468972853217
2.9242424242424243,49.08222961425781,13286.25701302578,651.7468402449131,0.07530873428678798
2.9494949494949494,48.51654815673828,12909.210838653224,640.63456579138,0.0757320175142368
2.974747474747475,47.909446716308594,12532.163718071552,629.8040835537338,0.07607039707646011
3.0,47.33582305908203,12174.539325876394,619.2459456250068,0.07644107061743592
