L_m,q_cr,P_cr_N,f,b,h,f_L,E_GPa
2.382235820846694,28.17947205068275,25827.154146231183,0.2885257658121736,0.0579350091476356,0.0068972304236136,0.12111553494717657,205.97479766970883
2.666759900142429,26.092331511532016,12252.852000502522,0.3393780858634077,0.0636123549625567,0.0059326884172064,0.12726233278267077,202.28171533972017
1.3607551699791292,50.16019716189917,60536.75028442217,0.1714092797876041,0.0529101629658596,0.0052464612855576,0.12596628957892045,199.84108677362897
1.0739396001933337,62.07911350455291,160695.70267839212,0.1357401739702272,0.0551784046166468,0.0058597696846591,0.12639460724401155,199.4561911883203
1.3073166508915632,25.869608070733825,43807.60958040202,0.1647446600754904,0.0638829820657783,0.0056966116125634,0.126017411285275,193.67710947631616
1.7910245303418506,35.70299748978412,25985.706096482438,0.2080679293020181,0.068804393841566,0.0052566988514448,0.11617257372924113,197.58433721700584
