E_GPa,q_cr,P_cr_N,N_p,q_cr_over_Np
110.0,110.08612060546876,76273.38535891302,1682.1910098954054,0.06544210494402396
111.51515151515152,110.05069732666016,77299.10180586785,1705.3616849628352,0.06453217419919839
113.03030303030305,110.0141830444336,78323.36540701988,1728.5323600302652,0.06364600720723987
114.54545454545456,109.97655487060548,79346.12841325479,1751.7030350976952,0.06278264789583579
116.06060606060606,109.93755340576172,80367.16930596104,1774.873710165125,0.06194105686287601
117.57575757575758,109.8975601196289,81386.7312721497,1798.0443852325543,0.061120604709329826
119.0909090909091,109.8562240600586,82404.52266215265,1821.2150602999843,0.06032029190553885
120.6060606060606,109.8138198852539,83420.71367775346,1844.3857353674139,0.059539508346597714
122.12121212121212,109.77046966552734,84435.36763494756,1867.5564104348439,0.05877759250119158
123.63636363636364,109.72579956054688,85448.16632280286,1890.727085502274,0.05803365298032851
125.15151515151516,109.68017578125,86459.3606316795,1913.8977605697037,0.057307228233864416
126.66666666666669,109.63367462158205,87468.9841272098,1937.0684356371337,0.05659772912748007
128.1818181818182,109.5872802734375,88477.80629969553,1960.2391107045635,0.05590505753864325
129.6969696969697,109.54246520996094,89487.03309459377,1983.4097857719926,0.05522936611272404
131.21212121212122,109.5007781982422,90497.98972093182,2006.580460839423,0.054570838466369884
132.72727272727272,109.46221160888672,91510.75935740466,2029.7511359068528,0.05392888304012756
134.24242424242425,109.42620849609376,92524.96041883645,2052.921810974283,0.053302667403665946
135.75757575757575,109.39295196533205,93540.82286985454,2076.092486041712,0.05269175275225872
137.27272727272725,109.36286926269533,94558.79475704324,2099.263161109142,0.052095835952703354
138.78787878787878,109.3356475830078,95578.693500837,2122.4338361765717,0.05151427842856527
140.3030303030303,109.3115234375,96600.8100227991,2145.604511244002,0.050946725207117585
141.8181818181818,109.29035186767578,97625.10351993516,2168.7751863114318,0.05039266059362868
143.33333333333331,109.2727508544922,98652.21644281736,2191.945861378861,0.049851938763557466
144.84848484848484,109.26013946533205,99683.54570423598,2215.1165364462913,0.04932478163908159
146.36363636363637,109.25193786621094,100718.6996129201,2238.2872115137216,0.04881050890351351
147.87878787878788,109.24772644042967,101757.41357557684,2261.4578865811513,0.04830853896889906
149.39393939393938,109.24827575683594,102800.52692232258,2284.62856164858,0.04781883479474788
150.9090909090909,109.25372314453124,103848.30648901312,2307.7992367160105,0.04734108643696359
152.42424242424244,109.26446533203124,104901.27339483272,2330.9699117834407,0.04687510755916719
153.93939393939394,109.28121185302734,105960.26720289132,2354.1405868508705,0.046420852035524617
155.45454545454544,109.30319213867188,107024.70531283328,2377.3112619183,0.04597765294329736
156.96969696969697,109.33000946044922,108094.34532400078,2400.481936985729,0.04554502484519182
158.4848484848485,109.36194610595705,109169.60751306015,2423.6526120531603,0.04512278102979154
160.0,109.39714050292967,110248.76238349963,2446.823287120589,0.0447098656771686
161.5151515151515,109.42974090576172,111325.95006032693,2469.993962188019,0.04430364712666119
163.03030303030303,109.4556884765625,112396.9283718464,2493.164637255449,0.04390231067814865
164.54545454545456,109.4653091430664,113451.48049292577,2516.3353123228794,0.04350187695852696
166.06060606060606,109.45321655273438,114483.50507988874,2539.5059873903087,0.04310020023430328
167.57575757575756,109.41754913330078,115490.41558403605,2562.676662457739,0.04269658780455109
169.0909090909091,109.36002349853516,116473.36532340811,2585.847337525168,0.04229175555398416
170.60606060606062,109.2863540649414,117437.86913868376,2609.018012592599,0.04188792623794223
172.12121212121212,109.20453643798828,118392.13312071456,2632.1886876600283,0.041488110996734544
173.63636363636363,109.12399291992188,119346.22892509316,2655.3593627274577,0.04109575315931436
175.15151515151516,109.04713439941406,120302.8527676676,2678.5300377948884,0.04071155927345418
176.66666666666669,108.9747543334961,121262.9930798599,2701.700712862318,0.04033561297692472
178.1818181818182,108.91028594970705,122230.6312116557,2724.8713879297475,0.03996896383151973
179.6969696969697,108.85582733154295,123208.36839034762,2748.0420629971773,0.03961214014781795
181.2121212121212,108.8110122680664,124196.07320757717,2771.2127380646066,0.039264763319491365
182.72727272727272,108.7754898071289,125193.61783726144,2794.3834131320364,0.03892647275815661
184.24242424242425,108.74851989746094,126200.40951470156,2817.5540881994666,0.038596781638699874
185.75757575757572,108.72896575927734,127215.36304334424,2840.724763266896,0.03827507936187265
187.27272727272725,108.71665954589844,128238.49275229246,2863.895438334326,0.03796111341590364
188.7878787878788,108.71065521240234,129268.8812003444,2887.0661134017573,0.037654369848950674
190.3030303030303,108.71202850341795,130307.99825639352,2910.236788469186,0.03735504579357667
191.8181818181818,108.72045135498048,131355.6587779454,2933.407463536616,0.03706285359480998
193.33333333333331,108.7362823486328,132412.50125468188,2956.5781386040458,0.036777746858391115
194.84848484848484,108.75865173339844,133477.6703527425,2979.7488136714755,0.036499268406249404
196.3636363636364,108.78809356689452,134552.0138045734,3002.9194887389062,0.03622744265201087
197.87878787878788,108.8235855102539,135634.45988356046,3026.0901638063347,0.0359617789356849
199.3939393939394,108.86502838134766,136725.05724166817,3049.2608388737644,0.03570210425866901
200.9090909090909,108.91297912597656,137824.6810463322,3072.4315139411947,0.035448464394334786
202.42424242424244,108.96643829345705,138932.24331963903,3095.6021890086245,0.0352004009689481
203.93939393939397,109.02667999267578,140049.5384176778,3118.7728640760547,0.03495819822229191
205.45454545454544,109.09429931640624,141177.53062791476,3141.943539143484,0.0347219158960909
206.96969696969697,109.16886138916016,142315.86425658152,3165.1142142109134,0.03449128657000985
208.48484848484847,109.25031280517578,143464.66794523835,3188.284889278344,0.0342661702448755
210.0,109.34005737304688,144625.99577952703,3211.455564345774,0.03404688471699942
